 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:cell body:1,253.168,46.805,23.173,32.059,2.000,164.000,11849.541,42.000,228362.000,0.000
2,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:nucleus:1,121.577,52.051,25.259,34.082,6.000,164.000,6328.158,47.000,121955.000,0.000
3,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:cytoplasm:1,131.591,41.959,19.872,31.736,2.000,147.000,5521.383,39.000,106407.000,0.000
4,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:dendrite 1:1,6.019,13.204,6.160,9.151,2.055,34.789,79.476,12.329,1531.648,26.406
5,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:dendrite 1 background:1,6.019,0.086,0.346,0.006,0.000,2.950,0.516,0.000,9.949,26.406
6,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:dendrite 2:1,3.684,13.478,5.061,9.211,4.560,31.320,49.655,12.420,956.947,16.159
7,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:dendrite 2 background:1,3.684,1.931,3.321,0.030,0.000,15.117,7.116,0.006,137.132,16.159
8,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:dendrite 3:1,6.175,13.649,9.866,8.926,0.071,40.194,84.280,12.399,1624.222,26.999
9,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:dendrite 3 background:1,6.175,0.216,1.125,0.017,0.000,8.670,1.335,0.000,25.729,26.999
10,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:AIS:1,5.915,8.177,5.497,5.166,0.644,27.258,48.368,7.075,932.132,25.786
11,SUM_4af6d622-ff95-443b-b2a0-62779321991d.tif:AIS background:1,5.915,0.048,0.214,0.003,0.000,1.476,0.284,0.000,5.478,25.786
