ROI,X,Y
1,9,92
1,30,96
1,115,103
1,126,104
1,253,119
1,329,124
1,337,124
1,493,136
2,185,33
2,233,41
2,263,46
2,268,51
2,323,59
2,328,61
2,367,65
2,438,83
2,460,89
3,437,82
3,428,92
3,425,134
3,414,142
3,418,147
3,416,247
3,418,251
3,432,257
3,437,266
3,433,276
3,431,288
4,459,154
4,409,151
4,81,128
5,19,303
5,219,323
5,228,325
5,324,338
5,472,358
6,19,351
6,67,356
6,83,360
7,403,0
7,393,7
7,385,11
7,370,14
7,351,22
7,351,23
7,347,24
7,326,30
7,322,34
7,233,63
7,232,65
7,211,74
7,188,83
7,167,89
7,161,93
7,129,98
7,98,127
7,78,133
7,31,144
7,27,147
8,375,0
8,364,12
