ROI,X,Y
1,0,58
1,14,52
1,80,39
1,86,36
1,105,33
1,107,31
1,129,27
1,143,20
1,156,18
1,156,16
1,174,12
1,186,9
1,195,5
1,199,2
2,3,143
2,13,138
2,24,135
2,43,130
2,60,122
2,75,119
2,83,116
2,95,113
2,98,110
2,142,102
2,151,96
2,174,91
2,168,83
2,181,80
2,190,77
2,190,76
2,185,72
2,189,65
2,199,58
2,235,50
2,256,42
2,259,39
2,257,37
2,260,35
2,284,26
2,323,19
3,405,34
3,407,40
3,416,45
3,416,55
3,410,62
3,422,65
3,425,77
3,435,83
3,435,90
4,420,1
4,450,5
4,485,7
4,494,12
4,498,19
4,505,21
5,504,34
5,500,36
5,503,38
5,501,41
5,500,45
5,492,47
5,491,49
5,491,50
5,483,52
5,470,57
5,468,60
5,470,63
5,467,65
5,458,73
5,460,78
5,418,91
5,408,92
5,405,99
5,406,104
5,413,106
5,411,108
5,406,110
5,406,115
5,412,117
5,412,118
5,405,123
5,408,125
5,413,127
5,411,128
5,411,129
5,405,134
5,409,137
5,406,140
5,407,146
5,405,148
5,407,151
5,405,166
5,359,176
5,300,199
5,288,204
5,283,215
5,288,233
5,268,244
5,271,252
5,270,255
5,280,264
5,270,272
5,273,280
5,273,299
5,277,304
5,282,316
5,278,325
5,281,336
5,282,339
5,281,343
5,283,348
5,282,353
5,261,359
6,293,309
6,272,298
6,271,294
6,265,289
6,265,286
6,257,278
6,257,277
6,255,163
6,262,157
6,262,154
6,267,151
6,285,139
6,287,134
6,280,126
6,284,123
6,280,120
6,284,116
6,279,108
6,288,105
6,297,101
6,290,99
6,282,96
6,283,93
6,293,89
6,332,78
