ROI,X,Y
1,9,19
1,81,13
1,85,10
1,136,8
1,140,5
1,168,2
2,380,13
2,325,29
2,275,28
2,236,34
2,170,40
2,60,58
3,42,272
3,72,265
3,85,262
3,96,254
3,128,246
3,148,240
3,158,236
3,223,224
3,227,218
3,235,215
3,291,206
3,322,196
3,320,194
3,341,189
3,350,186
3,366,183
3,405,176
3,414,172
4,368,264
4,353,269
4,307,276
4,278,282
4,232,288
4,196,292
4,146,298
4,114,300
4,61,306
5,96,55
5,262,72
6,246,160
6,148,172
6,140,180
6,134,183
6,117,186
6,90,194
7,56,192
7,73,196
7,77,200
7,92,202
7,123,208
7,125,211
7,143,214
8,415,145
8,410,148
8,403,151
9,414,125
9,408,121
10,78,322
10,239,334
11,98,302
11,93,308
11,100,310
11,90,315
11,80,316
11,80,317
12,207,130
12,275,143
13,71,142
13,102,152
14,70,30
14,118,37
15,59,266
15,111,271
