ROI,X,Y
1,22,69
1,94,77
1,131,82
1,143,85
1,197,93
1,209,93
1,213,96
1,440,122
1,455,126
2,42,24
2,86,31
2,166,39
2,181,42
2,492,66
3,6,148
3,101,158
3,493,192
4,8,149
4,88,158
4,91,159
4,173,168
4,179,170
4,489,200
5,3,188
5,90,195
5,95,195
5,171,203
5,182,206
5,464,231
5,501,233
6,85,228
6,129,234
6,166,242
6,234,251
7,6,295
7,54,303
7,62,308
7,77,310
7,88,314
7,127,322
7,156,326
7,157,328
7,162,330
7,192,336
7,229,342
7,268,346
7,294,349
8,4,332
8,82,340
8,92,343
8,134,348
8,163,353
8,160,355
8,168,356
8,196,360
9,4,353
9,87,358
9,97,360
10,2,358
10,23,360
11,487,4
11,456,7
11,441,13
11,387,27
12,433,12
12,379,24
12,350,26
12,293,38
13,499,55
13,475,59
13,469,63
13,382,72
13,275,83
13,99,100
14,499,103
14,452,109
14,435,112
14,313,128
14,293,134
14,216,146
14,212,149
14,187,159
14,175,160
14,175,163
14,183,165
15,343,220
15,307,230
15,293,237
15,272,240
15,244,247
15,218,252
15,215,254
15,190,260
16,503,281
16,486,281
16,465,287
16,450,288
16,440,291
16,407,294
16,300,317
16,280,319
16,267,323
16,249,328
16,228,345
16,212,350
16,196,353
16,191,354
16,180,358
16,176,360
17,319,280
17,293,288
17,268,295
17,117,312
18,276,183
18,190,198
18,167,204
19,235,99
19,201,102
19,183,106
19,115,115
20,118,124
20,140,129
20,241,140
21,188,121
21,247,130
22,185,137
22,206,142
23,121,180
23,183,186
23,235,189
24,500,145
24,482,147
24,479,149
24,444,155
24,425,158
24,424,160
24,404,166
24,394,173
24,394,174
24,393,175
24,395,177
25,486,147
25,458,149
25,438,152
25,437,154
25,422,159
25,427,166
25,412,172
25,416,177
26,121,213
26,145,209
26,162,201
27,118,228
27,152,220
27,224,212
27,317,190
28,144,279
28,126,284
28,118,287
28,87,294
28,85,296
28,87,297
28,122,303
28,188,309
29,89,342
29,109,335
29,134,334
29,163,323
29,187,319
29,234,315
29,290,303
30,457,3
30,455,9
30,452,11
30,454,20
30,456,25
30,456,32
30,451,35
30,452,50
30,454,55
30,456,88
30,471,96
30,488,100
30,499,110
30,497,115
30,498,121
30,503,127
30,502,128
30,495,130
30,493,132
30,493,135
30,503,141
30,505,143
30,505,147
30,502,154
30,496,160
30,499,167
30,497,174
30,483,181
30,482,185
30,484,186
30,484,187
30,484,189
30,480,192
30,480,193
30,481,196
30,466,200
30,467,203
30,459,212
30,461,214
30,460,219
30,454,225
30,464,232
30,461,234
30,464,236
30,461,252
30,462,255
30,469,262
31,502,231
31,506,234
31,480,241
31,483,245
31,483,248
31,483,250
31,466,253
31,444,260
31,452,264
31,471,271
31,469,279
31,462,285
31,445,289
32,498,257
32,478,261
32,454,266
32,428,270
33,426,281
33,440,277
33,457,275
33,480,272
34,501,275
34,484,279
34,465,280
34,457,286
35,502,295
35,494,296
35,475,301
35,476,306
35,457,308
35,439,312
35,439,314
35,441,318
35,436,322
36,503,302
36,502,303
36,480,306
37,490,312
37,453,317
37,442,320
37,409,326
37,401,331
37,383,334
38,273,348
38,324,341
39,465,332
39,456,338
39,444,341
39,420,346
39,407,349
40,491,340
40,455,344
40,451,347
40,423,353
41,492,357
41,474,360
42,126,0
42,124,79
42,123,83
42,114,91
43,130,1
43,133,4
43,133,5
43,132,9
43,134,13
43,136,16
43,132,20
43,130,24
43,132,30
43,130,31
43,136,36
43,136,38
43,130,41
43,134,45
43,131,46
43,130,54
43,133,57
43,130,60
43,131,63
43,131,66
43,130,68
43,130,74
43,128,81
43,124,86
43,117,90
43,119,103
43,108,112
43,109,124
43,108,154
43,119,159
43,118,163
43,123,166
43,123,172
43,117,177
43,116,190
43,117,198
43,117,208
43,108,215
43,107,230
43,118,238
43,116,246
43,111,248
43,118,251
43,118,256
43,109,260
43,112,265
43,115,266
43,115,276
43,110,280
43,114,291
43,112,311
43,110,314
43,111,318
43,123,325
43,123,347
43,137,354
43,133,357
43,134,357
43,134,359
44,123,357
44,122,328
44,109,316
45,165,0
45,161,3
45,161,6
45,166,10
45,165,31
45,167,36
45,173,42
45,165,47
45,169,56
45,164,65
45,157,72
45,157,82
45,141,105
45,141,117
45,144,127
45,144,135
45,147,139
45,158,146
45,157,150
45,141,166
45,141,171
45,140,207
45,150,217
45,149,222
45,146,225
45,147,232
45,140,237
45,141,249
45,144,254
45,142,267
45,134,276
45,134,281
45,143,289
45,151,298
45,147,329
45,142,336
45,139,339
45,143,345
45,140,355
45,139,356
46,171,343
46,222,331
47,175,331
47,154,343
48,140,358
48,152,353
49,117,193
49,141,184
50,124,213
50,148,222
51,169,229
51,135,236
51,118,240
52,197,4
52,196,51
52,178,57
52,173,61
53,196,70
53,170,80
53,164,87
54,248,58
54,395,45
54,409,41
54,454,36
55,173,3
55,356,11
56,207,0
56,226,3
56,320,7
57,85,40
57,146,29
58,92,125
58,148,116
58,195,111
58,199,110
58,275,100
58,279,96
58,396,84
59,136,60
59,193,69
60,226,45
60,211,52
60,215,55
60,222,56
60,211,60
60,215,62
60,213,65
60,213,67
60,215,68
60,213,71
60,220,75
60,218,77
60,208,79
60,206,90
