ROI,X,Y
1,455,51
1,419,56
1,372,59
1,373,61
1,225,74
1,216,76
1,200,78
1,196,80
1,10,94
2,458,103
2,426,108
2,394,112
2,381,117
2,348,122
2,319,124
2,308,127
2,302,129
2,234,145
2,209,148
2,209,149
2,171,155
2,141,162
2,128,163
2,127,165
2,94,171
2,85,174
2,82,175
2,22,189
2,11,193
2,7,196
3,45,62
3,23,68
3,25,71
3,118,91
3,128,91
3,141,94
3,149,95
3,155,96
3,174,97
3,194,103
4,71,125
4,352,147
4,389,153
4,418,156
5,128,132
5,121,137
5,122,137
5,122,140
5,128,146
5,125,151
5,115,154
6,132,135
6,122,140
7,455,298
7,421,310
7,383,312
7,376,313
7,377,316
7,391,327
7,387,329
7,376,331
8,459,337
8,430,341
8,377,347
8,291,356
8,270,358
8,265,360
9,340,345
9,400,341
10,403,2
10,405,355
11,418,1
11,418,350
