ROI,X,Y
1,-0.027,12.261
1,50.069,10.843
1,56.686,9.897
1,68.501,8.952
1,98.748,6.117
1,133.722,-0.500
2,12.733,17.932
2,62.357,17.459
2,107.728,8.952
2,112.454,7.534
3,83.152,23.603
3,105.838,16.514
4,56.686,26.911
4,70.392,20.768
4,84.097,18.877
4,95.440,16.041
4,98.748,13.206
5,-0.027,21.240
5,19.350,26.439
5,24.076,30.220
5,53.378,34.001
5,60.939,41.562
5,86.461,50.542
5,203.196,80.317
5,219.264,90.241
5,242.422,98.276
5,273.142,111.982
5,279.759,120.961
6,3.281,119.071
6,33.528,121.434
6,49.124,127.578
6,70.392,130.886
6,92.132,140.811
6,102.057,152.626
7,0.445,150.263
7,16.514,148.845
7,16.514,147.900
7,65.193,145.064
7,61.885,142.701
7,68.501,141.756
7,134.667,134.667
7,212.175,118.125
7,236.278,114.817
7,296.773,108.673
7,312.841,105.365
8,246.203,111.982
8,280.231,107.728
8,287.320,105.365
8,311.424,102.057
9,2.336,178.620
9,23.603,175.784
9,66.138,169.168
10,0.445,161.133
10,13.206,163.496
10,58.576,168.222
11,7.534,163.024
11,11.788,168.222
11,66.138,177.202
11,76.536,181.928
11,94.968,189.962
11,142.229,197.052
11,150.263,200.360
11,150.736,202.250
11,163.496,205.086
11,203.668,215.956
11,217.846,224.936
11,238.641,226.826
11,235.806,227.771
11,237.224,230.607
11,246.676,234.861
12,258.018,232.970
12,268.889,234.388
12,280.231,237.696
12,303.862,242.895
12,312.841,248.094
12,355.849,255.655
13,1.390,257.073
13,47.706,260.854
13,51.015,264.162
13,56.213,265.108
13,311.896,290.156
13,318.985,291.574
13,367.192,295.827
14,182.401,359.157
14,206.504,357.739
14,204.613,356.322
14,229.662,351.123
14,220.210,349.705
14,257.073,344.034
14,262.272,342.616
14,265.108,338.835
14,301.499,332.691
14,318.040,331.273
14,361.048,325.129
15,266.998,359.630
15,287.793,356.322
15,297.245,352.541
15,329.383,350.178
15,333.636,348.287
15,318.040,345.924
15,329.383,342.616
15,321.821,340.253
15,333.636,334.109
15,348.287,330.801
15,369.555,327.492
16,298.663,359.630
16,292.047,354.904
16,294.882,346.397
16,305.752,339.308
16,296.773,335.527
16,270.306,328.438
17,292.992,330.328
17,287.793,327.492
17,254.710,321.348
18,317.095,283.067
18,291.574,290.156
18,282.594,294.410
18,279.759,299.608
18,263.690,303.862
18,241.004,310.951
18,218.319,311.896
18,215.011,313.787
18,141.756,325.602
18,92.132,335.999
18,77.954,342.143
19,61.412,289.683
19,85.515,283.067
19,139.866,272.197
19,166.804,267.943
20,103.475,275.505
20,150.736,267.943
20,177.202,263.217
20,203.196,251.875
20,223.518,248.094
20,220.682,246.203
20,237.224,244.785
20,249.039,240.059
20,276.450,238.641
20,301.971,231.080
20,312.369,223.990
20,329.855,215.483
20,344.034,212.648
21,66.138,265.580
21,78.899,258.491
21,94.022,254.710
21,206.504,241.004
21,213.120,241.004
21,222.100,238.169
21,209.339,234.861
21,211.230,231.552
21,229.189,229.189
21,252.347,222.100
21,272.669,220.210
21,327.020,206.976
21,331.746,200.360
21,342.616,196.579
21,349.232,190.908
21,364.829,188.072
