ROI,X,Y
1,35.028,44.275
1,53.522,42.815
1,109.490,36.001
1,114.357,34.054
1,112.410,32.594
1,125.064,30.161
1,163.512,26.268
1,166.919,24.321
1,179.573,23.834
1,199.527,21.401
1,202.447,19.454
1,221.914,17.507
1,247.708,12.154
1,275.449,8.260
1,289.563,6.314
1,299.297,4.854
1,291.023,2.420
1,268.149,0.473
2,36.488,93.430
2,56.442,89.536
2,114.357,84.183
2,116.304,83.209
2,154.752,79.316
2,166.919,75.909
2,214.127,70.556
2,219.481,68.122
2,244.301,61.795
2,251.602,58.875
2,248.195,57.902
2,305.623,50.115
2,308.057,49.628
2,295.403,46.222
2,312.437,43.301
2,343.098,36.975
2,334.338,34.541
2,344.558,32.108
2,380.573,23.834
2,401.013,15.074
2,419.507,12.640
2,447.248,10.207
2,453.088,7.774
2,475.476,5.827
2,512.464,1.447
3,83.696,131.878
3,71.529,135.285
3,39.895,142.098
4,34.054,143.558
4,65.202,146.478
4,73.962,149.398
4,101.217,152.318
4,104.137,153.778
4,119.224,158.645
4,218.507,166.919
4,225.807,169.352
4,237.488,170.326
4,239.921,172.759
4,403.933,186.873
4,413.180,189.793
4,509.057,199.040
4,549.938,205.854
5,52.062,156.699
5,86.130,160.592
5,136.745,172.272
5,194.173,179.086
5,223.374,185.900
6,32.108,221.914
6,53.035,225.808
6,59.362,228.728
6,61.795,231.161
6,143.071,241.381
6,166.919,244.788
6,195.146,250.142
6,208.287,254.035
6,248.195,258.415
6,255.982,262.795
7,11.180,310.490
7,48.655,315.357
7,56.929,317.304
7,125.064,322.657
7,129.931,324.604
7,188.333,329.958
7,194.660,331.418
7,200.013,334.338
7,251.115,339.205
7,260.849,341.151
7,326.551,349.425
7,349.425,353.805
7,364.999,356.239
7,375.219,359.645
8,46.708,92.943
8,46.708,96.350
8,52.062,100.243
8,51.088,113.870
8,52.548,115.817
8,48.168,138.691
8,49.142,148.425
8,46.708,156.212
8,53.522,169.839
9,34.541,20.914
9,34.541,348.938
9,48.168,351.372
10,53.522,2.420
10,53.522,352.345
11,72.016,14.587
11,72.016,349.912
12,100.730,2.420
12,100.730,334.338
12,103.650,339.205
12,103.650,355.752
13,99.757,0.473
13,99.270,30.161
13,106.570,40.868
13,110.950,46.708
13,110.464,52.548
13,115.331,62.282
13,113.384,77.856
13,116.304,237.001
13,117.277,246.735
13,116.791,252.088
13,109.490,262.795
13,103.163,267.662
13,102.190,276.423
13,107.544,286.156
13,105.597,296.863
13,105.110,323.631
13,106.570,324.604
13,123.604,337.258
13,124.577,358.672
14,126.524,-0.013
14,141.125,2.907
14,140.638,5.340
14,155.238,7.287
14,156.699,11.180
14,166.432,14.100
14,170.812,16.534
14,188.333,20.914
14,183.953,26.754
14,170.326,31.134
14,172.272,32.108
14,189.793,35.515
14,180.546,39.895
14,168.379,44.762
14,171.299,49.142
14,165.946,53.035
14,153.292,56.929
14,145.018,61.309
14,144.045,63.255
14,131.878,66.662
14,115.331,73.962
14,116.791,76.883
14,111.437,85.156
14,111.437,87.103
14,110.464,88.563
14,102.190,91.970
14,98.297,94.403
14,101.217,99.270
14,95.377,102.677
14,77.856,109.004
14,81.749,111.924
14,78.829,113.870
14,79.803,116.304
14,88.076,120.197
14,88.076,121.657
14,78.343,127.011
14,79.316,128.471
14,86.616,132.364
14,100.243,135.285
14,118.737,144.045
14,137.718,148.425
14,140.151,151.832
14,139.665,154.752
14,169.352,161.565
14,184.926,163.999
14,195.146,171.786
14,216.074,180.059
14,226.781,188.333
14,231.161,208.287
14,232.134,211.207
14,242.355,215.100
14,248.682,225.807
14,247.222,229.701
14,249.168,233.594
14,256.469,237.488
14,256.469,242.841
14,263.769,244.788
14,266.689,247.222
14,294.430,255.008
14,291.510,259.389
14,308.057,267.176
14,312.924,273.989
14,345.531,279.343
14,351.372,282.263
14,364.512,285.669
14,368.892,293.456
14,374.246,295.890
14,396.146,299.297
14,408.314,302.217
14,416.587,306.597
14,428.754,310.490
14,439.461,313.410
14,439.948,336.771
14,437.515,338.718
14,446.761,343.585
14,444.328,347.965
14,445.301,354.292
14,436.055,359.159
15,127.984,3.880
15,128.958,98.783
15,136.258,106.084
15,136.258,221.427
16,130.418,128.958
16,130.418,335.311
17,169.352,0.960
17,169.352,20.914
17,164.972,28.701
17,164.972,49.628
17,170.812,65.689
17,167.406,75.909
17,167.406,222.401
18,186.873,5.340
18,183.953,48.655
18,184.926,82.723
19,201.473,3.880
19,199.527,87.590
19,201.960,92.943
20,216.074,1.447
20,216.074,347.478
21,176.166,31.134
21,255.495,37.948
21,438.975,54.008
22,239.435,2.420
22,239.435,254.522
22,242.841,261.335
22,242.841,332.391
23,253.062,28.214
23,253.062,349.912
24,306.110,17.507
24,306.110,335.311
25,285.669,20.914
25,285.669,324.117
26,321.197,4.367
26,321.197,355.265
27,328.984,3.880
27,328.984,187.846
27,326.551,197.093
28,350.885,0.960
28,350.885,307.570
29,364.512,1.447
29,362.079,19.941
29,364.025,22.861
29,364.025,32.594
29,366.459,39.895
29,361.105,49.628
29,362.079,62.769
29,364.512,68.609
29,364.512,112.410
29,350.885,120.684
29,348.452,124.091
29,344.071,128.471
29,313.410,139.178
30,363.539,120.684
30,363.539,317.304
30,346.992,319.251
30,339.205,323.144
31,401.500,1.933
31,402.960,20.427
31,410.747,25.294
32,408.314,2.420
32,408.314,291.510
32,411.234,297.350
32,411.234,344.071
33,441.895,0.960
33,441.895,14.587
33,438.001,21.401
33,438.001,83.696
33,431.188,91.483
33,428.754,99.757
33,433.134,102.190
33,431.188,105.597
33,421.454,110.464
33,420.481,112.410
33,414.640,114.844
33,414.154,119.224
33,402.473,132.851
33,402.960,146.965
33,404.907,151.832
33,401.987,158.645
33,403.933,164.485
33,402.473,177.139
33,405.880,183.953
33,403.933,189.306
33,404.907,192.713
33,402.960,197.093
33,403.933,240.408
33,401.500,249.168
33,403.447,252.575
33,403.447,308.544
33,406.367,324.117
33,404.907,332.878
33,404.907,356.238
34,505.163,1.447
34,505.163,5.340
34,492.996,14.587
34,474.502,21.401
34,478.883,26.268
34,500.783,36.488
34,514.897,43.301
35,501.270,38.435
35,506.137,44.275
35,500.783,54.008
35,504.190,88.563
35,494.943,95.377
35,473.529,109.004
35,466.716,123.117
35,469.636,133.338
35,470.122,340.665
36,404.420,359.159
36,411.720,353.805
36,421.941,352.345
36,446.275,335.798
37,474.989,331.418
37,501.270,321.197
37,522.197,310.490
37,521.224,308.544
37,523.657,306.597
37,530.958,306.110
37,547.992,301.243
37,576.219,295.403
37,576.706,295.403
37,585.466,293.943
38,486.183,338.718
38,511.490,334.824
39,489.590,8.260
39,489.590,326.551
40,502.730,4.854
40,515.384,14.100
40,515.384,180.059
40,529.984,195.146
40,529.011,236.028
41,511.977,86.130
41,511.977,339.691
41,502.730,349.425
41,510.030,356.238
42,529.011,-0.500
42,529.011,2.907
42,523.171,6.800
42,529.011,8.747
42,525.117,11.180
42,527.551,14.100
42,527.551,16.534
42,522.684,21.401
42,527.551,23.347
42,522.197,28.701
42,525.604,34.054
42,522.684,38.435
42,528.524,41.355
42,530.958,48.168
42,520.251,55.955
42,529.498,60.335
42,521.224,65.202
