ROI,X,Y
1,2.336,263.251
1,12.735,269.396
1,44.877,277.904
1,70.401,289.721
1,82.218,302.483
1,79.854,308.155
1,115.305,325.644
1,122.395,329.898
1,147.446,330.843
1,180.533,339.351
1,199.440,347.387
2,0.445,267.978
2,54.803,276.013
2,85.999,277.904
2,88.362,279.322
2,117.668,281.685
2,146.028,288.303
2,154.064,289.721
2,176.752,293.975
2,284.521,306.737
2,321.862,311.464
3,6.590,220.238
3,40.150,227.801
3,59.057,229.691
3,85.526,241.508
3,112.941,253.798
3,138.466,258.524
3,158.318,270.814
3,179.115,279.322
3,188.096,289.248
3,235.363,299.647
3,240.090,307.682
3,255.688,316.663
3,308.628,325.171
3,389.927,332.734
3,423.960,337.933
4,296.811,315.718
4,397.017,327.062
4,452.320,338.879
5,101.597,164.463
5,113.414,169.662
5,125.231,172.498
5,154.536,173.916
5,161.154,178.170
5,178.170,184.315
5,185.733,187.623
5,206.058,193.768
5,218.820,196.132
5,221.656,197.550
5,238.199,200.858
5,250.016,205.585
5,258.052,207.948
5,258.524,210.312
5,254.743,212.202
5,256.634,214.566
5,254.270,219.765
5,247.653,221.656
5,249.071,224.965
5,254.270,226.855
5,255.688,230.164
5,263.724,235.363
5,275.068,239.617
5,276.013,286.885
5,284.049,297.756
5,284.994,301.537
5,293.975,305.792
6,-0.500,60.475
6,13.207,61.420
6,51.967,68.037
7,112.941,42.513
7,94.034,45.349
7,85.999,50.549
7,84.581,67.565
7,78.436,69.455
7,57.166,71.819
7,51.494,74.655
7,53.385,77.491
7,51.021,82.218
7,67.565,83.636
7,75.600,92.144
7,110.578,101.597
7,110.105,111.051
7,135.157,115.305
7,138.466,117.668
7,173.916,120.031
7,188.096,121.449
8,257.579,129.957
8,318.554,135.630
9,121.449,42.040
9,136.575,47.713
9,194.714,53.385
9,213.620,56.221
9,225.910,57.166
9,233.945,59.529
9,267.505,61.420
9,293.502,65.674
9,373.856,69.455
9,385.200,73.237
10,5.645,99.706
10,21.243,110.105
10,39.677,113.887
10,46.295,116.250
10,63.311,123.813
10,87.417,132.321
11,135.157,140.356
11,157.845,153.118
11,166.826,156.900
11,181.006,163.517
11,206.058,169.662
11,314.300,176.752
12,5.172,-0.500
12,5.172,357.785
13,16.516,1.391
13,16.516,83.636
13,18.880,93.562
13,18.880,355.422
14,20.298,0.918
14,33.532,4.227
14,37.314,7.063
14,33.060,9.899
