ROI,X,Y
1,5.170,24.544
1,-0.500,21.709
1,-0.500,16.511
1,20.291,12.258
1,16.984,9.896
1,56.203,0.445
2,2.808,89.753
2,18.874,91.643
2,24.071,93.533
2,52.896,100.148
2,53.841,102.038
2,81.247,107.709
3,-0.027,92.115
3,23.126,94.951
3,25.962,96.841
3,43.918,100.621
3,57.148,106.764
3,73.687,109.126
3,81.247,112.907
4,96.841,114.797
4,91.643,114.324
4,89.753,112.434
4,96.368,108.181
4,120.940,105.346
4,132.280,102.511
4,125.665,100.148
4,149.764,96.368
4,155.907,88.808
4,150.709,85.027
4,150.709,80.302
4,155.434,74.632
4,164.885,72.742
4,173.390,68.962
4,169.610,67.544
4,169.610,64.236
4,190.874,57.148
4,217.808,49.115
4,213.555,47.225
4,213.555,43.445
4,250.412,38.247
4,256.555,36.357
5,24.544,138.423
5,38.247,132.280
5,49.588,127.555
5,76.522,123.775
5,110.071,117.632
5,125.192,115.742
5,120.940,113.852
5,129.445,111.962
5,137.951,108.654
5,133.225,106.291
6,150.709,101.093
6,136.533,100.148
6,186.148,92.588
6,206.467,85.973
6,223.478,76.522
7,257.027,48.643
7,211.665,56.676
7,139.368,81.720
7,114.324,92.115
8,-0.500,205.995
8,18.401,196.544
8,29.742,193.709
8,30.214,192.764
8,52.423,186.621
8,70.852,185.203
8,71.324,166.302
8,69.907,164.412
8,73.687,158.269
8,71.797,155.907
8,88.335,149.764
8,106.291,146.929
8,97.786,145.984
8,103.929,145.511
8,107.236,143.621
8,116.214,140.313
8,123.775,138.896
8,114.797,137.478
8,124.247,135.115
8,117.632,133.698
8,123.302,132.280
8,131.335,130.390
8,122.830,126.137
8,141.731,124.247
8,170.082,120.467
8,176.698,118.577
8,168.665,117.632
8,177.170,115.269
8,180.478,113.379
8,248.995,105.346
8,256.555,103.456
9,178.115,114.324
9,207.885,113.852
9,231.984,110.544
9,249.940,110.071
9,256.555,108.654
10,85.027,145.038
10,99.203,118.104
10,119.049,112.907
11,18.874,159.687
11,62.819,162.522
11,68.962,164.412
11,254.665,180.005
12,-0.500,201.269
12,17.456,203.159
12,19.819,204.104
12,46.280,206.940
12,102.511,214.500
12,105.346,216.390
12,123.302,218.753
12,184.258,227.258
12,227.258,231.984
12,253.720,235.764
12,256.555,238.126
13,41.082,246.632
13,54.313,248.049
13,63.291,249.940
13,99.676,254.192
13,100.148,254.665
13,186.148,259.863
13,193.236,261.753
13,254.665,267.896
14,0.918,260.335
14,52.896,264.588
14,82.192,267.896
14,119.994,270.731
14,122.357,272.148
14,218.753,280.654
14,224.423,282.071
14,242.379,283.489
15,15.093,287.269
15,36.357,289.632
15,43.445,291.049
15,54.313,291.995
15,114.324,295.775
16,-0.500,298.610
16,6.115,293.412
16,28.324,288.214
16,53.841,283.016
16,52.896,276.401
16,74.159,274.038
16,89.280,266.005
16,90.698,261.753
16,116.214,250.885
16,147.401,246.632
16,149.764,245.214
16,175.280,239.544
16,187.093,235.764
16,191.346,231.984
16,202.214,229.148
16,217.808,226.786
17,19.819,130.863
17,56.203,134.643
17,149.291,143.621
17,171.500,149.291
17,200.324,157.324
17,234.346,162.522
18,43.918,188.984
18,51.951,193.709
18,137.005,208.357
18,257.027,225.841
19,86.445,184.258
19,147.401,174.808
20,94.478,170.082
20,149.291,176.225
20,252.302,197.016
21,43.445,172.445
21,56.676,181.423
21,151.654,198.434
22,46.753,153.071
22,62.346,151.654
22,74.632,147.401
23,27.852,116.687
23,84.555,102.984
23,118.577,99.203
23,122.830,98.258
24,256.082,24.544
24,245.214,26.907
24,196.071,32.577
24,189.929,34.467
24,186.621,37.302
25,206.940,60.929
25,220.170,60.456
25,251.357,54.786
26,223.951,71.797
26,236.236,67.544
26,257.027,65.181
27,232.456,5.643
27,188.984,9.423
28,87.863,268.841
28,98.258,266.478
28,121.412,264.588
28,127.555,263.170
28,134.170,262.225
28,152.599,259.390
28,201.742,250.412
28,253.247,232.929
29,88.808,312.786
29,122.830,307.115
29,133.225,303.335
29,189.456,295.302
29,196.071,293.885
29,234.346,288.687
29,235.291,287.269
29,254.192,283.016
30,120.467,286.324
30,135.115,281.599
30,210.720,268.841
30,209.302,267.423
30,216.863,264.115
30,241.907,260.335
30,232.456,257.500
30,243.797,253.720
30,255.610,251.357
31,254.665,182.841
31,230.566,183.786
31,214.973,184.731
31,219.698,186.148
31,211.665,187.093
31,200.797,191.346
32,257.027,171.027
32,250.885,171.500
32,244.742,174.335
32,253.247,175.753
32,253.247,178.115
32,243.797,179.060
32,245.687,185.203
32,253.720,187.566
32,250.885,188.511
32,245.687,189.456
32,223.005,194.654
32,205.995,196.071
32,221.115,197.962
33,198.434,195.126
33,191.819,195.599
33,219.225,201.269
33,221.588,203.632
33,209.775,205.049
33,183.313,212.610
33,187.093,217.335
33,197.962,220.643
33,255.610,228.676
34,123.775,333.104
34,131.335,336.885
34,234.819,345.390
34,236.236,346.335
34,256.082,346.808
35,56.203,337.357
35,85.973,332.159
35,90.698,330.269
35,149.764,323.654
36,66.126,315.621
36,81.720,308.533
36,80.775,305.225
36,95.423,298.610
36,100.621,297.665
36,101.093,294.357
36,117.632,290.104
36,132.280,288.687
37,255.610,336.412
37,229.148,333.104
37,219.225,330.742
37,200.797,324.599
37,191.819,322.709
38,190.401,317.038
38,214.973,321.291
38,223.005,328.379
38,241.434,331.687
38,253.720,332.632
39,221.115,332.159
39,145.984,334.049
40,0.445,46.280
40,6.115,56.203
40,6.115,162.049
40,24.071,167.247
41,14.621,1.390
41,14.621,354.841
42,24.071,11.313
42,24.071,355.313
43,50.533,0.918
43,57.148,3.280
43,57.148,358.148
44,58.566,2.808
44,64.236,7.060
44,64.236,355.313
45,81.720,0.918
45,81.720,147.401
45,75.577,154.016
45,78.412,158.269
45,72.742,164.412
45,72.742,194.654
45,59.038,201.269
45,55.731,209.302
45,55.731,248.995
45,54.313,253.247
45,57.148,256.082
45,54.786,260.808
45,56.203,263.170
45,56.203,297.665
45,53.368,303.335
45,55.731,309.951
45,52.423,322.709
45,54.786,326.962
45,51.478,343.500
45,53.368,349.170
45,53.368,359.093
46,59.511,349.643
46,213.555,357.203
47,80.302,162.995
47,80.302,359.093
48,102.038,2.808
48,102.038,124.720
48,99.203,139.841
48,99.203,334.994
48,90.225,343.500
48,90.225,358.621
49,87.390,202.687
49,76.522,206.467
49,77.940,225.368
49,88.335,229.621
