 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:cell body:1,307.125,458.337,327.483,191.738,140.000,1906.000,140766.725,315.000,2723438.000,0.000
2,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:nucleus:1,63.265,874.194,286.566,945.391,250.000,1906.000,55305.913,853.000,1070013.000,0.000
3,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:cytoplasm:1,243.860,350.450,239.302,183.447,140.000,1623.000,85460.812,264.000,1653425.000,0.000
4,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:dendrite 1:1,4.704,171.908,18.541,166.541,136.435,210.900,808.572,171.945,15643.587,20.689
5,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:dendrite 1 background:1,4.704,138.341,3.542,137.026,135.078,159.411,650.690,137.202,12589.016,20.689
6,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:dendrite 2:1,3.670,170.226,13.491,178.845,149.090,198.714,624.695,170.841,12086.080,15.949
7,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:dendrite 2 background:1,3.670,143.474,12.981,137.903,135.207,200.926,526.520,138.634,10186.676,15.949
8,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:dendrite 3:1,5.065,168.558,28.348,136.242,136.016,252.000,853.803,160.683,16518.666,22.199
9,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:dendrite 3 background:1,5.065,141.297,8.645,137.070,135.004,181.000,715.719,138.593,13847.144,22.199
10,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:AIS:1,4.859,285.476,40.340,314.281,191.330,380.371,1387.013,286.637,26834.770,21.177
11,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:AIS background:1,4.859,137.591,2.485,135.363,135.085,155.448,668.500,137.172,12933.585,21.177
12,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:axon:1,22.122,250.187,44.240,219.527,157.865,375.596,5534.670,247.256,107080.211,97.190
13,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:axon background:1,22.122,138.630,5.031,136.194,135.022,181.199,3066.785,137.393,59333.618,97.190
14,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:growth cone:1,79.340,159.297,20.372,144.930,135.000,299.000,12638.591,153.000,244521.000,0.000
15,SUM_f3f41020-ab6e-408d-b865-96b54d2328c1.tif:growth cone background:1,79.340,137.422,4.644,135.131,135.000,202.000,10903.041,137.000,210943.000,0.000
