 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_4d8821d1-b574-42b0-ada3-769e256e3fda.tif:growth cone:1,87.610,136.040,47.110,101.777,93,735,11918.383,120,230587
2,SUM_4d8821d1-b574-42b0-ada3-769e256e3fda.tif:growth cone background:1,87.610,94.752,3.767,93.150,93,170,8301.213,94,160605
