 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:cell body:1,334.209,619.094,374.061,259.520,157.000,1967.000,206906.883,479.000,4003063.000,0.000
2,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:nucleus:1,69.364,1171.297,185.340,1177.785,529.000,1967.000,81245.984,1174.500,1571880.000,0.000
3,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:cytoplasm:1,264.845,474.470,258.428,311.848,157.000,1775.000,125660.899,396.000,2431183.000,0.000
4,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:dendrite 1:1,3.101,201.083,29.486,180.753,151.229,264.887,623.604,198.893,12064.975,13.579
5,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:dendrite 1 background:1,3.101,143.875,9.853,140.968,138.903,189.256,446.189,140.900,8632.494,13.579
6,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:dendrite 2:1,1.551,200.049,20.421,211.073,171.449,246.867,310.199,196.743,6001.476,6.664
7,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:dendrite 2 background:1,1.551,140.895,2.179,140.899,138.479,150.991,218.473,140.660,4226.841,6.664
8,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:dendrite 3:1,2.171,185.597,28.212,163.533,146.221,261.333,402.905,179.874,7795.077,9.547
9,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:dendrite 3 background:1,2.171,141.515,2.168,140.391,138.476,147.639,307.209,141.014,5943.621,9.547
10,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:AIS:1,8.322,298.162,26.666,283.978,236.517,376.981,2481.193,299.167,48004.060,36.527
11,SUM_c8d8c03f-cbb5-4533-8374-5434bb9e3c67.tif:AIS background:1,8.322,140.746,1.686,140.431,138.099,150.941,1171.238,140.411,22660.135,36.527
