 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:cell body:1,495.525,441.356,307.919,215.004,156.000,1746.000,218702.871,305.000,4231282.000,0.000
2,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:nucleus:1,74.119,1062.984,156.683,1107.504,464.000,1746.000,78787.692,1069.000,1524319.000,0.000
3,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:cytoplasm:1,421.405,332.020,165.067,193.883,156.000,1648.000,139915.179,277.000,2706963.000,0.000
4,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:dendrite 1:1,7.288,195.255,17.444,182.506,158.282,251.537,1422.997,192.842,27530.962,31.948
5,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:dendrite 1 background:1,7.288,153.356,2.601,152.995,150.168,164.788,1117.639,152.922,21623.163,31.948
6,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:dendrite 2:1,3.050,187.495,16.141,169.368,160.825,224.214,571.773,184.951,11062.187,13.233
7,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:dendrite 2 background:1,3.050,153.150,1.839,151.270,150.640,158.503,467.036,152.899,9035.833,13.233
8,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:dendrite 3:1,3.256,177.204,10.530,174.288,158.002,203.074,577.029,175.487,11163.870,14.185
9,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:dendrite 3 background:1,3.256,156.525,4.261,153.336,150.091,170.604,509.691,155.825,9861.075,14.185
10,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:AIS:1,6.099,226.133,25.426,198.346,186.213,299.162,1379.202,221.086,26683.663,26.830
11,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:AIS background:1,6.099,154.077,2.545,154.127,150.290,166.005,939.726,153.622,18181.046,26.830
12,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:axon:1,17.264,213.075,25.898,199.001,162.400,301.211,3678.420,210.194,71167.031,75.778
13,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:axon background:1,17.264,153.739,3.237,151.539,150.150,181.051,2654.074,152.828,51348.835,75.778
14,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:growth cone:1,40.006,181.339,19.402,164.771,153.000,276.000,7254.600,177.000,140356.000,0.000
15,SUM_fb76ef4f-aeb2-49b2-8278-c9cf97d50c12.tif:growth cone background:1,40.006,153.660,4.272,152.021,150.000,195.000,6147.307,153.000,118933.000,0.000
