 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:cell body:1,288.569,358.217,179.500,176.594,138.000,1178.000,103370.561,300.000,1999928.000,0.000
2,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:nucleus:1,66.987,637.496,83.866,614.545,327.000,1178.000,42703.658,637.000,826195.000,0.000
3,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:cytoplasm:1,221.583,273.789,95.516,177.441,138.000,1016.000,60666.903,253.000,1173733.000,0.000
4,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:dendrite 1:1,2.533,148.004,6.265,147.984,138.821,166.914,374.845,147.727,7252.192,11.028
5,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:dendrite 1 background:1,2.533,140.339,3.335,137.613,135.514,149.848,355.432,139.384,6876.602,11.028
6,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:dendrite 2:1,2.636,149.969,7.579,145.579,136.973,179.750,395.325,147.980,7648.422,11.400
7,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:dendrite 2 background:1,2.636,138.683,1.734,137.391,135.038,144.676,365.574,138.469,7072.818,11.400
8,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:dendrite 3:1,3.618,148.753,9.956,139.826,136.967,181.313,538.202,146.787,10412.682,15.713
9,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:dendrite 3 background:1,3.618,138.736,3.209,135.910,135.263,154.747,501.959,137.875,9711.485,15.713
10,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:AIS:1,5.065,173.881,10.616,167.053,154.133,206.218,880.765,173.473,17040.307,22.072
11,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:AIS background:1,5.065,138.856,2.923,136.865,135.019,153.555,703.352,138.085,13607.863,22.072
12,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:axon:1,13.232,167.200,11.468,155.914,143.196,201.859,2212.370,165.931,42803.110,58.077
13,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:axon background:1,13.232,138.247,2.163,137.246,135.111,149.682,1829.265,137.742,35391.106,58.077
14,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:growth cone:1,45.898,144.573,11.222,140.877,135.000,312.000,6635.647,142.000,128381.000,0.000
15,SUM_a2d1d9c2-aeb0-4167-ab48-2c0026c3df21.tif:growth cone background:1,45.898,137.386,2.502,136.033,135.000,158.000,6305.780,137.000,121999.000,0.000
