 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:cell body:1,248.150,474.322,282.532,201.711,152.000,1364.000,0.000,0.000,117702.992,345.000,2277220.000,0,0.000
2,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:nucleus:1,60.474,832.677,155.216,856.334,439.000,1364.000,0.000,0.000,50355.267,826.000,974232.000,0,0.000
3,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:cytoplasm:1,187.676,358.851,207.523,226.830,152.000,1313.000,0.000,0.000,67347.725,279.000,1302988.000,0,0.000
4,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:dendrite 1:1,4.859,227.281,18.446,235.325,197.440,277.927,0.000,0.000,1104.265,226.286,21364.411,0,21.376
5,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:dendrite 1 background:1,4.859,143.302,1.570,141.838,141.115,151.696,0.000,0.000,696.248,142.914,13470.433,0,21.376
6,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:dendrite 2:1,0.000,145.000,0.000,145.000,145.000,145.000,9.208,44.219,7.495,145.000,145.000,1,0.000
7,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:dendrite 2 background:1,0.000,149.000,0.000,149.000,149.000,149.000,11.481,46.493,7.701,149.000,149.000,1,0.000
8,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:dendrite 3:1,0.000,145.000,0.000,145.000,145.000,145.000,9.208,44.219,7.495,145.000,145.000,1,0.000
9,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:dendrite 3 background:1,0.000,149.000,0.000,149.000,149.000,149.000,11.481,46.493,7.701,149.000,149.000,1,0.000
10,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:AIS:1,5.427,236.698,26.338,203.473,196.113,326.054,0.000,0.000,1284.597,232.968,24853.311,0,23.799
11,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:AIS background:1,5.427,143.496,1.332,144.097,141.136,149.073,0.000,0.000,778.776,143.424,15067.105,0,23.799
12,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:axon:1,10.182,246.630,25.401,223.942,198.779,321.477,0.000,0.000,2511.273,248.348,48586.027,0,44.702
13,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:axon background:1,10.182,143.425,2.732,141.807,141.061,166.540,0.000,0.000,1460.403,142.999,28254.664,0,44.702
14,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:growth cone:1,189.072,191.836,34.132,164.000,141.000,397.000,0.000,0.000,36270.780,185.000,701737.000,0,0.000
15,SUM_a493e432-07cc-48b7-a9cc-ef6b083fb99d.tif:growth cone background:1,189.072,144.009,6.522,142.266,141.000,357.000,0.000,0.000,27228.062,143.000,526786.000,0,0.000
