 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:cell body:1,229.491,246.941,94.069,145.051,118.000,672.000,56670.764,224.500,1096419.000,0.000
2,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:nucleus:1,59.130,344.328,65.264,331.447,189.000,672.000,20360.134,338.500,393911.000,0.000
3,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:cytoplasm:1,170.361,213.140,77.512,138.002,118.000,657.000,36310.630,190.000,702508.000,0.000
4,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:dendrite 1:1,1.706,131.573,8.719,124.300,118.860,151.625,224.421,130.626,4341.906,7.354
5,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:dendrite 1 background:1,1.706,117.287,2.338,116.738,114.090,123.706,200.053,116.761,3870.468,7.354
6,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:dendrite 2:1,2.791,122.998,4.574,122.005,115.763,139.435,343.302,121.966,6641.916,12.124
7,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:dendrite 2 background:1,2.791,117.486,3.621,114.345,114.311,131.667,327.917,116.646,6344.257,12.124
8,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:dendrite 3:1,2.326,125.104,7.687,116.606,115.827,152.070,290.982,122.637,5629.683,10.173
9,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:dendrite 3 background:1,2.326,117.015,2.470,115.161,114.096,124.788,272.168,116.181,5265.682,10.173
10,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:AIS:1,4.910,163.770,36.389,155.125,134.233,408.500,804.158,155.847,15558.175,21.582
11,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:AIS background:1,4.910,116.395,3.199,114.715,114.107,138.050,571.532,115.500,11057.534,21.582
12,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:axon:1,19.383,150.907,16.216,142.180,118.692,256.919,2924.991,148.287,56590.301,85.122
13,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:axon background:1,19.383,115.629,1.418,114.024,114.000,126.360,2241.205,115.313,43360.976,85.122
14,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:growth cone:1,55.409,132.027,21.390,121.205,114.000,233.000,7315.436,124.000,141533.000,0.000
15,SUM_5ef22a26-ac10-4a59-b0b2-ae786fe00172.tif:growth cone background:1,55.409,115.644,2.101,114.066,114.000,148.000,6407.655,115.000,123970.000,0.000
