 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_b51f17a7-c185-459c-b0ce-d23abfe31987.tif:growth cone:1,141.468,136.802,22.737,121.020,108,310,19353.061,131,374427
2,SUM_b51f17a7-c185-459c-b0ce-d23abfe31987.tif:growth cone background:1,141.468,110.024,2.930,108.139,108,179,15564.911,109,301137
