 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:cell body:1,214.243,670.067,505.850,194.627,137.000,2104.000,143557.210,431.000,2777426.000,0.000
2,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:nucleus:1,54.427,1374.307,256.397,1070.553,829.000,2104.000,74798.788,1348.000,1447145.000,0.000
3,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:cytoplasm:1,159.817,430.233,306.900,193.426,137.000,2063.000,68758.422,300.000,1330281.000,0.000
4,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:dendrite 1:1,1.551,172.560,48.761,141.037,134.116,320.613,267.575,149.158,5176.811,6.753
5,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:dendrite 1 background:1,1.551,155.658,50.738,128.355,127.180,327.708,241.366,136.734,4669.753,6.753
6,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:dendrite 2:1,1.189,178.857,13.299,151.198,151.090,206.609,212.626,176.446,4113.716,5.037
7,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:dendrite 2 background:1,1.189,131.401,2.600,127.978,127.960,137.333,156.211,131.030,3022.232,5.037
8,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:dendrite 3:1,1.137,169.693,15.255,157.059,149.846,206.667,192.961,165.859,3733.249,4.940
9,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:dendrite 3 background:1,1.137,130.899,4.776,128.083,127.635,145.290,148.847,128.464,2879.770,4.940
10,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:AIS:1,5.169,499.882,83.107,396.003,374.196,734.360,2583.746,502.455,49988.174,22.732
11,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:AIS background:1,5.169,128.653,1.600,126.503,126.194,135.513,664.973,128.389,12865.341,22.732
12,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:axon:1,25.999,387.376,113.480,259.805,181.453,676.714,10071.257,365.104,194850.338,114.266
13,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:axon background:1,25.999,128.258,1.468,126.995,126.000,137.316,3334.545,128.006,64514.019,114.266
14,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:growth cone:1,19.693,203.719,61.855,167.561,132.000,421.000,4011.801,183.000,77617.000,0.000
15,SUM_1a71cc88-f29a-4bb6-b52f-ce59486918e8.tif:growth cone background:1,19.693,129.656,3.829,128.988,126.000,156.000,2553.293,129.000,49399.000,0.000
