 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:cell body:1,264.121,415.503,275.070,156.287,131.000,1308.000,109743.224,284.000,2123221.000,0.000
2,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:nucleus:1,67.555,831.329,105.827,868.750,412.000,1308.000,56160.508,835.000,1086547.000,0.000
3,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:cytoplasm:1,196.566,272.594,134.006,156.977,131.000,831.000,53582.716,226.000,1036674.000,0.000
4,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:dendrite 1:1,4.290,148.273,8.106,137.761,134.600,172.241,636.097,147.783,12306.678,18.692
5,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:dendrite 1 background:1,4.290,132.751,4.013,129.137,129.096,150.000,569.505,131.373,11018.312,18.692
6,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:dendrite 2:1,4.548,146.906,8.884,142.308,132.438,171.610,668.199,146.273,12927.759,19.815
7,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:dendrite 2 background:1,4.548,133.257,4.592,130.059,129.000,150.692,606.113,131.496,11726.573,19.815
8,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:dendrite 3:1,2.998,147.225,7.837,141.302,133.553,168.661,441.359,145.506,8539.043,13.119
9,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:dendrite 3 background:1,2.998,131.447,1.651,130.255,129.170,135.708,394.060,131.038,7623.947,13.119
10,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:AIS:1,5.582,286.543,26.878,289.451,221.717,370.556,1599.544,287.481,30946.661,24.459
11,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:AIS background:1,5.582,132.660,2.967,130.918,129.012,148.930,740.538,131.912,14327.311,24.459
12,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:axon:1,19.331,223.915,55.166,151.088,142.958,362.045,4328.490,227.245,83744.047,85.037
13,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:axon background:1,19.331,134.034,13.579,130.678,129.000,251.766,2591.017,131.045,50128.856,85.037
14,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:growth cone:1,42.745,155.785,23.733,135.783,130.000,271.000,6659.061,147.000,128834.000,0.000
15,SUM_6bc0eb0b-05ed-4d63-909a-a55571f1455c.tif:growth cone background:1,42.745,130.983,2.238,129.963,129.000,158.000,5598.906,130.000,108323.000,0.000
