 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_CNC112_SLC38A1_Mut2_2_GC.tif:growth cone:1,2.429,73.021,21.307,88,37,114,177.390,76,3432
2,MAX_CNC112_SLC38A1_Mut2_2_GC.tif:growth cone background:1,2.429,23.447,8.765,16,10,46,56.959,21,1102
