 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_CNC112_SLC38A1_WT_3_GC.tif:growth cone:1,2.584,100.120,36.150,90,23,163,258.746,104,5006
2,MAX_CNC112_SLC38A1_WT_3_GC.tif:growth cone background:1,2.584,25.940,13.621,23,10,72,67.038,23,1297
