 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:cell body:1,73.034,138.594,32.343,121.000,22.000,215.000,0.000,0.000,10122.048,137.000,195833.000,0,0.000
2,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:nucleus:1,46.363,136.960,25.192,121.000,83.000,215.000,0.000,0.000,6349.920,133.000,122853.000,0,0.000
3,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:cytoplasm:1,26.671,141.434,41.847,170.000,22.000,215.000,0.000,0.000,3772.128,150.000,72980.000,0,0.000
4,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:dendrite 1:1,13.439,105.108,36.689,77.222,46.371,181.379,0.000,0.000,1412.512,99.387,27328.110,0,59.024
5,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:dendrite 1 background:1,13.439,55.967,44.833,11.991,8.357,177.480,0.000,0.000,752.126,59.781,14551.511,0,59.024
6,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:dendrite 2:1,0.000,4.000,0.000,4.000,4.000,4.000,87.302,77.071,0.207,4.000,4.000,3,0.000
7,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:dendrite 2 background:1,0.000,3.000,0.000,3.000,3.000,3.000,89.575,79.344,0.155,3.000,3.000,3,0.000
8,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:dendrite 3:1,0.000,4.000,0.000,4.000,4.000,4.000,87.302,77.071,0.207,4.000,4.000,3,0.000
9,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,89.575,79.344,0.155,3.000,3.000,3,0.000
10,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:AIS:1,3.153,40.295,13.978,29.750,18.374,70.846,0.000,0.000,127.045,38.505,2457.965,0,13.796
11,MAX_CNC112_SLC38A1_Mut2_3_soma.tif:AIS background:1,3.153,15.710,9.260,7.350,6.083,49.327,0.000,0.000,49.532,12.166,958.299,0,13.796
