 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_CNC112_SLC38A1_GFP_1_GC.tif:growth cone:1,16.592,83.903,30.725,119,13,157,1392.090,86,26933
2,MAX_CNC112_SLC38A1_GFP_1_GC.tif:growth cone background:1,16.592,60.371,22.487,46,12,128,1001.645,58,19379
