 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_CNC112_SLC38A1_GFP_3_soma.tif:cell body:1,300.302,149.971,42.685,185.000,27.000,233.000,45036.712,155.000,871333.000,0.000
2,MAX_CNC112_SLC38A1_GFP_3_soma.tif:nucleus:1,108.181,179.273,26.995,202.000,79.000,233.000,19393.997,182.000,375219.000,0.000
3,MAX_CNC112_SLC38A1_GFP_3_soma.tif:cytoplasm:1,192.121,133.472,41.013,118.000,27.000,230.000,25642.714,129.000,496114.000,0.000
4,MAX_CNC112_SLC38A1_GFP_3_soma.tif:dendrite 1:1,7.856,75.385,16.755,68.207,42.304,121.719,592.259,71.947,11458.536,34.413
5,MAX_CNC112_SLC38A1_GFP_3_soma.tif:dendrite 1 background:1,7.856,33.843,16.686,13.036,9.651,85.000,265.887,31.662,5144.166,34.413
6,MAX_CNC112_SLC38A1_GFP_3_soma.tif:dendrite 2:1,7.960,46.595,11.195,45.915,24.600,78.895,370.885,44.471,7175.576,34.972
7,MAX_CNC112_SLC38A1_GFP_3_soma.tif:dendrite 2 background:1,7.960,19.610,8.414,14.510,9.641,58.519,156.089,18.058,3019.875,34.972
8,MAX_CNC112_SLC38A1_GFP_3_soma.tif:dendrite 3:1,6.616,43.314,11.197,45.528,14.584,73.480,286.561,42.900,5544.147,29.096
9,MAX_CNC112_SLC38A1_GFP_3_soma.tif:dendrite 3 background:1,6.616,26.750,16.339,12.710,7.484,93.793,176.977,21.549,3424.000,29.096
10,MAX_CNC112_SLC38A1_GFP_3_soma.tif:AIS:1,6.202,45.702,12.492,38.664,23.441,77.946,283.462,46.264,5484.197,27.134
11,MAX_CNC112_SLC38A1_GFP_3_soma.tif:AIS background:1,6.202,27.243,17.557,11.163,7.881,87.914,168.976,21.751,3269.211,27.134
