 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:cell body:1,88.799,161.239,32.801,167.000,40.000,232.000,14317.752,165.000,277008.000,0.000
2,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:nucleus:1,25.482,161.284,14.137,156.000,126.000,206.000,4109.800,160.000,79513.000,0.000
3,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:cytoplasm:1,63.317,161.220,37.801,167.000,40.000,232.000,10207.952,170.000,197495.000,0.000
4,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:dendrite 1:1,4.083,117.027,14.792,114.279,92.000,164.656,477.856,114.216,9245.170,17.838
5,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:dendrite 1 background:1,4.083,80.540,15.490,75.952,54.478,128.269,328.870,79.184,6362.696,17.838
6,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:dendrite 2:1,8.890,99.813,16.690,97.953,67.665,146.384,887.355,98.309,17167.816,39.089
7,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:dendrite 2 background:1,8.890,38.534,22.139,12.917,9.191,85.500,342.576,38.582,6627.871,39.089
8,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:dendrite 3:1,5.117,39.603,15.631,37.049,10.954,80.905,202.651,39.208,3920.728,22.397
9,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:dendrite 3 background:1,5.117,19.368,12.800,8.455,7.603,69.885,99.106,14.510,1917.413,22.397
10,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:AIS:1,7.185,51.017,14.958,47.287,24.840,95.346,366.531,48.993,7091.332,31.597
11,MAX_CNC112_SLC38A1_Mut2_2_soma.tif:AIS background:1,7.185,30.150,20.966,12.426,9.358,92.024,216.614,20.737,4190.865,31.597
