 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_CNC112_SLC38A1_GFP_2_GC.tif:growth cone:1,8.839,93.556,19.045,89,52,147,826.891,92,15998
2,MAX_CNC112_SLC38A1_GFP_2_GC.tif:growth cone background:1,8.839,75.456,15.821,77,39,115,666.919,76,12903
