 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_CNC112_SLC38A1_GFP_4_soma.tif:cell body:1,186.797,166.717,40.714,192.000,49.000,243.000,31142.278,175.000,602515.000,0.000
2,MAX_CNC112_SLC38A1_GFP_4_soma.tif:nucleus:1,68.020,182.368,21.211,190.000,113.000,237.000,12404.707,186.000,239996.000,0.000
3,MAX_CNC112_SLC38A1_GFP_4_soma.tif:cytoplasm:1,118.777,157.754,46.142,220.000,49.000,243.000,18737.571,156.000,362519.000,0.000
4,MAX_CNC112_SLC38A1_GFP_4_soma.tif:dendrite 1:1,6.616,63.696,18.624,65.482,29.350,108.748,421.410,62.619,8153.082,29.042
5,MAX_CNC112_SLC38A1_GFP_4_soma.tif:dendrite 1 background:1,6.616,33.201,18.911,11.951,9.080,86.448,219.654,28.088,4249.686,29.042
6,MAX_CNC112_SLC38A1_GFP_4_soma.tif:dendrite 2:1,8.528,83.049,14.754,84.487,43.472,123.318,708.274,83.908,13703.099,37.507
7,MAX_CNC112_SLC38A1_GFP_4_soma.tif:dendrite 2 background:1,8.528,37.960,23.445,13.853,8.341,105.652,323.738,33.094,6263.414,37.507
8,MAX_CNC112_SLC38A1_GFP_4_soma.tif:dendrite 3:1,8.322,98.231,13.895,103.728,61.874,122.581,817.440,100.088,15815.151,36.419
9,MAX_CNC112_SLC38A1_GFP_4_soma.tif:dendrite 3 background:1,8.322,57.236,18.003,56.873,16.372,101.010,476.293,56.476,9214.923,36.419
10,MAX_CNC112_SLC38A1_GFP_4_soma.tif:AIS:1,10.751,46.592,21.125,42.584,12.617,119.911,500.908,43.732,9691.145,47.210
11,MAX_CNC112_SLC38A1_GFP_4_soma.tif:AIS background:1,10.751,31.837,22.481,15.042,9.318,93.053,342.274,20.318,6622.031,47.210
