 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_CNC112_SLC38A1_Mut2_3_GC.tif:growth cone:1,2.429,81.404,21.547,87,26,116,197.755,87,3826.000
2,MAX_CNC112_SLC38A1_Mut2_3_GC.tif:growth cone background:1,2.429,61.043,17.555,46,30,102,148.290,58,2869.000
