 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_CNC112_SLC38A1_WT_1_soma.tif:cell body:1,173.514,164.473,29.001,158.000,44.000,231.000,28538.280,167.000,552135.000,0.000
2,MAX_CNC112_SLC38A1_WT_1_soma.tif:nucleus:1,47.759,164.916,17.682,158.000,120.000,223.000,7876.190,164.000,152382.000,0.000
3,MAX_CNC112_SLC38A1_WT_1_soma.tif:cytoplasm:1,125.755,164.305,32.278,190.000,44.000,231.000,20662.090,169.000,399753.000,0.000
4,MAX_CNC112_SLC38A1_WT_1_soma.tif:dendrite 1:1,7.391,98.126,23.699,82.929,42.985,146.800,725.275,99.390,14032.011,32.511
5,MAX_CNC112_SLC38A1_WT_1_soma.tif:dendrite 1 background:1,7.391,92.387,42.783,87.980,14.700,186.020,682.854,87.898,13211.294,32.511
6,MAX_CNC112_SLC38A1_WT_1_soma.tif:dendrite 2:1,6.461,113.349,15.256,114.410,73.207,151.051,732.337,114.055,14168.650,28.210
7,MAX_CNC112_SLC38A1_WT_1_soma.tif:dendrite 2 background:1,6.461,45.100,19.442,56.561,13.363,97.460,291.383,45.950,5637.446,28.209
8,MAX_CNC112_SLC38A1_WT_1_soma.tif:dendrite 3:1,6.564,81.462,19.512,89.691,43.531,138.447,534.735,83.115,10345.616,28.848
9,MAX_CNC112_SLC38A1_WT_1_soma.tif:dendrite 3 background:1,6.564,51.198,23.011,16.107,11.510,98.675,336.078,56.816,6502.159,28.848
10,MAX_CNC112_SLC38A1_WT_1_soma.tif:AIS:1,7.340,28.589,9.708,20.806,13.784,56.082,209.830,25.733,4059.613,32.293
11,MAX_CNC112_SLC38A1_WT_1_soma.tif:AIS background:1,7.340,18.778,16.477,8.938,7.795,91.416,137.824,12.084,2666.502,32.293
