 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:cell body:1,387.498,837.585,362.508,876.984,91.000,2243.000,324563.047,860.000,6279377.000,0.000
2,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:nucleus:1,107.303,1090.719,263.773,922.795,574.000,2243.000,117036.848,1047.000,2264332.000,0.000
3,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:cytoplasm:1,280.196,740.647,348.092,564.293,91.000,1913.000,207526.199,724.000,4015045.000,0.000
4,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:dendrite 1:1,8.994,268.230,248.683,92.350,58.729,1206.324,2412.339,170.985,46671.941,39.423
5,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:dendrite 1 background:1,8.994,153.545,124.056,56.575,33.608,652.514,1380.920,113.077,26716.892,39.423
6,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:dendrite 2:1,9.304,399.782,124.580,347.055,200.011,832.669,3719.446,393.554,71960.752,40.899
7,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:dendrite 2 background:1,9.304,216.360,156.150,84.181,55.451,829.657,2012.948,163.696,38944.860,40.899
8,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:dendrite 3:1,8.012,366.725,226.832,94.790,58.035,876.224,2938.020,368.000,56842.386,35.214
9,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:dendrite 3 background:1,8.012,525.440,330.697,633.354,54.490,1574.379,4209.567,620.842,81443.216,35.214
10,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:AIS:1,12.870,306.948,153.051,169.288,104.654,999.057,3950.453,265.158,76430.087,56.536
11,SUM_d4a3baed-107e-4885-bded-8050549888e4.tif:AIS background:1,12.870,214.657,178.283,160.826,33.341,1178.466,2762.662,156.794,53449.693,56.536
