 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_81dd76bf-d52f-48d6-adda-f161d482cd3b.tif:growth cone:1,5.427,315.657,179.979,149.861,77,906,1713.119,276,33144
2,SUM_81dd76bf-d52f-48d6-adda-f161d482cd3b.tif:growth cone background:1,5.427,102.705,83.976,48.711,20,440,557.394,71,10784
