 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_b173e435-b023-4ee6-ba3d-ee925df5d1b5.tif:growth cone:1,13.180,409.553,142.950,316.740,183,1096,5397.998,392,104436
2,SUM_b173e435-b023-4ee6-ba3d-ee925df5d1b5.tif:growth cone background:1,13.180,505.267,129.582,472.771,258,941,6659.526,495,128843
