 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_02ab6686-6104-48d1-b3d5-72a56d76f9cf.tif:growth cone:1,4.497,113.149,57.389,52.807,26,331,508.808,98,9844
2,SUM_02ab6686-6104-48d1-b3d5-72a56d76f9cf.tif:growth cone background:1,4.497,112.310,68.337,58.387,30,368,505.035,93,9771
