 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:cell body:1,351.989,281.208,200.901,106.916,4.000,1821.000,98982.375,234.500,1915029.000,0.000
2,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:nucleus:1,79.857,409.364,201.051,268.322,104.000,1821.000,32690.463,357.000,632468.000,0.000
3,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:cytoplasm:1,272.133,243.601,184.706,115.217,4.000,1543.000,66291.912,187.000,1282561.000,0.000
4,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:dendrite 1:1,3.980,44.777,22.235,40.587,7.714,103.891,178.208,43.420,3447.815,17.296
5,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:dendrite 1 background:1,3.980,10.330,4.891,7.322,2.410,22.530,41.113,9.437,795.416,17.296
6,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:dendrite 2:1,2.378,48.444,27.590,32.060,12.922,179.000,115.180,42.551,2228.416,10.364
7,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:dendrite 2 background:1,2.378,10.582,5.962,8.902,0.807,29.000,25.159,8.947,486.757,10.364
8,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:dendrite 3:1,2.636,54.355,31.152,28.784,21.356,173.500,143.282,45.200,2772.110,11.438
9,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:dendrite 3 background:1,2.636,17.756,9.164,13.083,2.293,45.120,46.807,16.000,905.574,11.438
10,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:AIS:1,4.135,227.914,75.855,169.009,77.722,423.937,942.419,234.028,18233.139,18.107
11,SUM_7791f1eb-4c92-4b8c-a84f-07bf5833fc55.tif:AIS background:1,4.135,11.736,8.347,7.484,2.423,68.863,48.530,10.259,938.909,18.107
