 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:cell body:1,248.150,442.484,273.346,207.018,14.000,1689.000,109802.354,390.000,2124365.000,0.000
2,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:nucleus:1,100.997,627.206,280.603,641.049,68.000,1689.000,63345.693,627.000,1225560.000,0.000
3,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:cytoplasm:1,147.153,315.702,180.219,137.701,14.000,1209.000,46456.661,301.000,898805.000,0.000
4,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:dendrite 1:1,4.238,94.625,56.527,76.958,14.208,255.772,401.055,82.775,7759.283,18.524
5,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:dendrite 1 background:1,4.238,14.098,6.602,13.625,4.806,45.484,59.754,12.819,1156.075,18.524
6,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:dendrite 2:1,4.342,105.923,62.538,51.522,11.479,292.329,459.887,91.085,8897.516,18.974
7,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:dendrite 2 background:1,4.342,26.584,24.751,9.061,2.294,101.283,115.420,15.459,2233.060,18.974
8,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:dendrite 3:1,3.360,121.442,72.317,98.879,16.089,282.684,408.003,102.266,7893.708,14.719
9,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:dendrite 3 background:1,3.360,13.624,10.875,9.831,0.211,58.162,45.770,11.208,885.529,14.719
10,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:AIS:1,5.014,270.179,79.665,250.916,129.084,553.425,1354.586,250.974,26207.410,21.904
11,SUM_f889a58c-e1be-411f-8a98-dce2ac189b38.tif:AIS background:1,5.014,13.963,9.290,9.461,1.378,59.667,70.005,11.952,1354.405,21.903
