ROI,X,Y
1,3.881,142.622
1,49.641,136.293
1,61.325,128.991
1,78.363,127.044
1,101.730,123.149
1,119.255,119.742
1,112.440,117.308
1,117.308,114.874
1,110.492,112.926
1,120.715,110.006
1,129.965,105.137
2,3.394,317.386
2,19.946,313.491
2,45.260,311.057
2,132.886,304.242
2,138.727,302.782
2,167.936,300.834
2,175.238,297.427
2,198.605,294.993
2,210.775,291.098
2,242.417,288.664
2,252.640,287.691
2,282.823,284.283
2,302.295,283.309
2,387.973,269.679
2,395.762,267.731
2,410.366,266.271
2,407.932,264.811
2,412.800,262.863
2,460.021,257.995
2,479.006,254.101
2,492.150,250.693
2,530.121,248.746
2,561.277,244.365
2,563.711,241.444
2,567.606,239.983
3,18.972,359.738
3,30.169,357.304
3,54.996,353.410
3,58.404,350.489
3,49.641,347.568
3,58.891,341.726
3,84.691,338.806
3,102.217,336.858
3,115.360,333.451
3,139.701,331.017
3,170.857,327.122
3,189.355,325.662
3,209.801,320.794
3,232.194,317.386
3,243.878,313.492
3,281.849,307.650
3,294.506,302.295
4,6.315,29.195
4,16.051,26.274
4,13.617,24.327
4,18.972,23.354
4,56.943,19.459
4,61.325,16.538
4,117.794,11.670
4,136.293,9.723
4,187.408,5.342
4,195.197,2.421
4,202.012,0.960
5,84.691,-0.013
5,76.903,3.881
5,87.126,6.802
5,82.744,8.749
5,97.835,13.617
5,103.190,17.512
5,100.756,23.354
5,111.466,25.788
5,111.466,30.169
5,120.715,34.550
5,109.519,44.773
5,103.677,48.668
5,96.375,50.615
5,90.533,52.562
5,74.469,54.996
5,83.231,56.943
5,72.034,62.298
5,83.718,64.732
5,77.876,69.114
5,73.982,71.061
5,45.260,74.469
5,23.840,79.823
5,30.169,82.257
5,41.366,84.205
5,54.023,87.126
5,66.193,90.046
5,75.442,93.454
5,65.706,97.349
5,74.469,98.809
5,64.732,100.269
5,43.313,101.243
6,143.109,23.354
6,140.674,30.656
6,129.965,34.550
6,119.742,45.747
6,117.308,50.615
6,109.519,54.509
6,97.349,59.864
6,92.480,63.759
6,83.231,68.140
7,114.874,156.252
7,111.466,153.818
7,119.255,148.950
7,141.648,144.569
7,144.082,140.674
8,56.457,359.251
8,78.363,353.410
8,75.929,350.489
8,120.715,344.160
9,230.734,322.741
9,245.825,317.386
9,292.559,312.031
9,315.926,308.137
9,319.820,306.676
10,402.091,295.480
10,409.880,293.532
10,489.229,286.717
10,502.373,283.309
10,524.280,278.928
10,545.212,275.034
10,563.711,269.679
10,569.066,267.245
11,571.013,252.154
11,559.330,256.048
11,561.277,257.995
11,547.646,262.863
11,520.872,268.705
11,508.702,272.113
11,500.913,274.060
11,474.138,283.309
11,438.601,288.664
11,436.654,294.019
11,421.076,299.861
11,423.023,303.755
11,405.498,307.650
11,399.657,309.597
12,404.525,359.738
12,401.604,356.331
12,406.959,355.357
12,424.484,353.410
12,430.326,350.976
12,467.323,346.594
12,473.651,344.647
12,491.177,343.187
12,502.860,340.753
12,518.925,337.832
12,516.491,336.371
12,526.714,331.503
12,543.265,327.609
12,563.224,323.714
12,558.356,321.767
12,569.066,318.846
13,512.596,8.263
13,510.649,354.870
14,517.951,4.368
14,518.438,353.897
15,39.418,175.725
15,66.193,169.396
16,296.453,144.082
16,322.741,135.806
16,366.554,128.017
16,371.909,125.583
17,371.909,135.806
17,392.354,129.478
17,406.959,126.557
17,431.299,122.663
17,539.857,117.794
17,553.001,114.874
17,556.896,111.953
17,565.172,109.519
