ROI,X,Y
1,2.336,26.444
1,24.553,19.826
1,20.772,17.936
1,28.808,13.681
1,25.026,7.536
1,31.644,5.172
1,47.716,2.809
1,46.298,1.391
1,50.552,-0.027
2,3.282,21.245
2,27.862,17.936
2,35.426,16.045
2,92.623,10.845
2,116.259,8.481
2,122.877,5.172
2,118.622,1.391
2,121.459,-0.027
3,30.226,12.736
3,51.025,10.845
3,120.040,7.063
3,126.186,4.700
3,143.676,2.809
4,0.445,117.204
4,8.009,114.368
4,87.424,106.332
4,101.132,103.496
4,119.095,100.187
4,138.003,98.769
4,204.655,92.623
4,218.364,91.678
4,224.981,87.896
4,244.362,85.533
4,248.144,84.115
4,262.798,82.224
4,267.052,80.806
4,285.488,78.915
4,295.888,76.079
4,319.996,74.188
4,325.195,72.770
4,339.849,70.879
4,383.811,68.515
4,406.501,66.624
4,418.791,63.788
4,428.718,62.370
5,0.445,252.398
5,41.571,248.617
5,45.353,246.726
5,103.968,243.417
5,121.931,241.526
5,178.656,237.272
5,224.981,233.490
5,296.833,229.709
5,325.668,227.345
5,332.759,224.036
5,357.812,222.145
5,391.374,218.836
5,431.555,216.000
6,185.274,0.918
6,216.000,12.263
6,215.527,14.627
6,228.763,19.826
6,227.818,23.135
6,233.490,26.917
6,237.272,29.753
6,238.217,32.590
6,257.598,36.844
6,260.435,42.044
6,285.015,55.752
6,291.160,62.843
6,319.523,72.770
6,323.777,78.442
6,325.668,86.951
6,327.086,106.805
6,337.013,110.586
6,337.958,113.422
6,343.631,116.259
6,345.995,118.622
6,357.340,123.822
6,359.230,128.076
6,380.975,136.585
6,387.120,142.730
6,396.102,144.621
6,415.483,150.766
6,417.846,156.439
6,416.428,163.529
6,430.136,169.675
7,209.855,0.918
7,214.109,2.809
7,217.891,8.481
7,235.381,11.318
7,232.545,16.517
7,227.345,19.826
7,224.981,23.608
7,230.181,27.390
7,237.745,40.626
7,237.272,42.516
7,241.053,47.716
7,241.053,58.588
7,232.545,61.897
7,232.072,65.206
7,234.436,68.988
7,232.545,74.188
7,228.763,78.442
7,227.345,84.115
7,223.091,87.896
7,219.309,90.733
7,228.763,96.878
7,248.617,101.605
7,253.344,105.859
7,250.980,107.750
7,252.871,109.641
7,247.199,112.477
7,249.090,114.841
7,247.671,118.150
7,249.562,120.986
7,243.417,127.604
7,245.781,136.112
7,252.398,141.785
7,250.035,145.094
7,246.726,150.294
7,251.926,166.838
7,258.544,175.347
7,270.834,180.547
7,270.834,188.110
7,274.616,191.419
7,273.670,201.346
7,270.834,207.019
7,270.834,218.364
7,270.834,233.963
7,270.361,245.781
7,272.725,248.617
7,272.725,255.235
7,266.107,261.380
7,268.471,273.198
7,265.634,279.815
7,267.998,284.070
7,264.689,293.524
7,284.070,304.869
7,296.360,306.287
7,297.306,311.960
7,307.233,316.214
7,306.760,319.050
7,310.069,325.195
7,311.014,329.922
7,306.287,333.231
7,310.541,335.595
7,311.960,348.358
7,310.069,352.140
7,311.960,354.503
7,311.487,358.758
8,0.918,301.087
8,5.172,302.033
8,1.391,307.233
8,13.681,310.069
8,20.299,316.687
8,77.969,323.305
8,99.241,328.977
8,103.968,331.813
8,134.694,335.122
8,146.039,337.959
8,172.511,341.267
8,195.201,343.158
8,207.964,349.303
8,223.563,354.031
8,215.055,355.921
9,186.692,341.740
9,204.182,337.959
9,255.235,333.704
9,255.235,331.813
9,217.891,327.086
9,213.164,321.886
9,204.182,319.996
9,201.346,318.578
9,194.255,317.159
9,185.747,314.796
9,185.274,309.123
9,168.257,299.669
9,143.676,295.415
9,138.003,290.688
9,138.003,287.852
9,134.694,284.070
9,127.131,282.652
9,112.950,275.088
9,117.204,270.834
9,112.004,263.743
9,104.441,260.907
9,100.187,255.235
9,104.914,232.072
9,102.550,224.981
9,105.859,215.527
9,102.078,207.964
9,106.805,198.983
9,113.422,193.783
9,114.841,178.656
9,111.059,173.456
9,116.731,168.729
9,107.277,167.311
9,101.132,159.748
9,112.950,152.657
9,111.532,130.913
9,103.968,125.713
9,104.441,123.349
9,96.405,117.677
9,77.969,108.695
9,64.261,104.914
9,53.389,97.823
9,44.880,92.623
9,34.480,86.478
10,312.905,75.606
10,310.069,78.442
10,313.850,81.751
10,312.432,83.642
10,325.195,87.896
10,377.666,94.041
10,399.410,106.332
10,395.156,110.114
10,406.501,115.313
10,425.409,121.931
10,429.191,128.076
10,432.027,133.276
11,306.760,111.532
11,308.178,117.204
11,311.960,125.713
11,321.414,132.331
11,331.341,137.058
11,336.540,141.785
11,355.921,144.621
12,359.230,137.058
12,362.539,142.258
12,380.029,145.567
12,395.156,150.294
12,403.192,152.657
12,406.501,159.275
12,411.701,163.057
12,415.010,166.366
12,414.064,173.929
12,419.264,184.329
12,429.191,189.528
13,423.991,169.202
13,423.519,176.765
13,424.937,180.547
13,423.519,182.438
13,426.355,185.747
13,431.082,197.564
14,410.283,178.656
14,406.501,185.747
14,410.755,188.110
14,412.174,190.947
14,408.392,195.201
14,407.447,201.819
14,408.865,231.127
14,428.718,231.599
14,429.664,234.436
14,413.119,238.217
14,409.337,239.635
14,411.228,244.362
14,426.355,251.926
14,426.355,259.489
14,430.609,269.889
14,425.409,278.870
14,425.882,292.579
14,427.773,298.724
14,423.991,302.033
14,425.409,308.178
14,426.828,315.741
14,429.191,319.523
14,427.773,323.305
14,428.718,332.286
14,424.464,342.213
14,419.737,346.940
14,420.682,353.085
14,425.409,354.976
14,426.355,358.285
15,429.191,176.293
15,423.519,177.711
15,380.029,182.910
15,375.302,185.747
15,333.231,193.783
15,316.687,195.201
15,311.960,197.564
15,289.270,200.401
15,272.252,207.491
16,400.829,240.108
16,361.594,249.090
16,352.140,250.508
16,345.522,254.289
16,345.522,257.598
16,335.122,260.907
16,327.559,262.325
16,319.996,265.634
16,312.432,268.943
16,293.524,274.143
16,296.833,277.925
16,293.524,284.543
16,296.833,293.051
16,303.924,297.778
16,314.323,300.142
16,301.560,307.233
16,359.703,311.960
16,366.794,317.632
16,382.393,320.941
16,389.011,326.614
16,392.793,331.813
16,397.520,335.122
16,401.301,338.904
16,398.938,347.413
16,400.829,353.558
16,401.301,358.285
17,123.822,168.729
17,248.144,173.456
17,257.126,175.820
17,351.667,181.965
17,358.285,182.910
17,361.121,186.219
17,411.701,188.583
17,430.136,190.001
18,207.019,359.230
18,207.019,350.722
18,216.000,345.049
18,215.055,341.267
18,206.073,337.486
18,206.073,331.341
18,203.237,324.250
18,205.600,318.105
18,204.182,311.014
18,207.019,302.505
18,206.546,297.778
18,203.710,296.360
18,203.710,293.051
18,198.983,290.215
18,204.655,284.543
18,202.764,281.234
18,194.255,272.725
18,202.291,265.634
18,204.182,262.798
18,218.364,259.016
18,216.000,256.180
18,224.036,253.817
18,226.400,250.035
18,224.036,245.781
18,224.981,241.053
18,218.364,238.690
18,212.218,231.599
18,218.836,229.709
18,217.418,225.454
18,216.000,220.727
18,216.000,215.055
18,221.200,210.800
18,220.727,207.491
18,212.218,206.073
18,207.491,203.237
18,193.310,201.346
18,190.947,193.783
18,192.837,186.219
18,193.783,179.602
18,203.710,178.183
18,206.546,176.293
18,223.091,175.347
18,213.636,169.675
18,225.927,166.366
18,224.981,159.275
18,211.273,152.184
18,224.981,142.258
18,216.945,140.367
18,215.055,138.476
18,224.981,130.913
18,224.509,125.713
18,215.527,118.150
18,218.836,114.368
18,227.818,110.114
18,229.236,105.859
18,217.418,103.968
18,215.527,101.132
18,221.672,97.350
18,215.055,93.569
18,214.582,86.005
18,219.309,79.860
18,216.945,76.551
18,217.418,69.933
18,217.418,17.936
18,217.418,1.864
19,120.513,0.918
19,168.257,3.754
19,187.638,5.172
19,204.182,9.427
19,208.909,13.209
19,289.742,18.881
19,302.033,20.299
20,426.355,16.517
20,401.301,20.772
20,393.265,23.135
20,333.231,25.499
20,310.541,27.862
20,344.576,33.535
20,350.722,37.789
21,312.432,27.390
21,311.487,23.608
21,324.250,12.263
21,336.540,8.481
21,325.195,5.172
21,330.395,1.391
22,146.512,-0.027
22,146.512,167.784
22,147.930,172.511
22,145.567,186.219
22,144.621,206.546
22,143.203,212.691
22,147.930,233.017
22,145.094,251.926
22,147.457,331.813
22,145.094,343.158
22,146.512,358.758
23,123.822,33.062
23,134.694,34.953
23,141.785,41.098
23,147.457,43.934
23,160.221,45.825
23,171.093,50.080
23,203.237,55.279
23,213.636,61.425
23,224.509,63.788
23,234.908,66.152
23,279.343,72.770
23,293.051,77.024
23,302.505,85.533
23,300.615,88.842
23,333.704,94.514
23,326.141,104.441
23,336.540,104.914
23,337.958,108.695
23,349.776,112.004
23,362.067,118.150
23,357.340,123.349
23,360.176,127.604
23,408.865,132.331
23,413.119,134.694
23,430.136,135.640
24,103.968,334.177
24,138.949,339.377
24,145.567,341.740
24,176.765,345.522
24,181.492,349.303
24,192.837,352.612
24,224.981,354.503
25,218.364,86.005
25,228.763,89.787
25,285.488,102.078
25,306.287,105.386
25,308.178,111.059
26,216.945,99.714
26,215.055,111.059
26,219.309,115.313
26,223.091,120.040
26,216.000,125.713
26,215.527,142.730
26,228.290,152.184
26,217.418,157.384
26,216.945,162.584
26,221.200,164.948
26,213.164,167.311
26,219.309,174.402
26,216.000,178.183
26,218.364,183.383
26,216.945,186.692
26,215.527,199.928
26,220.727,207.019
26,213.636,216.473
26,213.164,222.618
26,217.891,229.709
26,214.582,233.490
26,217.418,239.163
26,212.691,250.035
26,217.418,260.435
26,214.109,265.634
26,216.945,271.307
26,216.000,293.051
26,214.582,297.778
26,215.527,328.504
26,212.218,336.068
26,215.527,345.049
26,216.000,358.285
27,241.526,204.655
27,217.891,208.909
27,200.401,212.691
27,168.257,216.473
28,107.750,0.918
28,90.733,8.481
28,94.041,11.318
28,90.733,14.154
28,76.079,22.190
28,88.842,25.026
28,88.369,40.153
28,90.260,50.080
28,96.405,60.479
