ROI,X,Y
1,0.445,144.579
1,1.390,138.436
1,10.369,137.490
1,29.272,135.128
1,38.723,130.874
1,52.428,130.402
1,55.736,128.512
1,46.284,127.094
1,40.141,124.258
1,36.833,120.005
1,45.812,118.588
1,53.846,116.697
1,54.791,112.444
1,60.934,110.554
1,67.077,107.718
1,67.077,104.410
1,76.056,99.212
1,72.748,96.377
1,59.989,92.124
1,61.879,86.925
1,67.077,82.200
1,70.858,68.968
1,68.968,59.044
1,67.077,54.318
1,78.419,51.483
1,72.276,49.592
1,73.693,47.702
1,69.440,44.867
1,61.407,42.504
1,68.023,39.668
1,68.023,34.943
1,67.077,30.690
1,67.077,27.382
1,68.023,20.293
1,62.352,17.458
1,68.968,14.622
1,66.132,6.589
1,64.242,4.698
1,64.242,0.918
2,4.226,108.664
2,21.711,106.773
2,66.605,103.938
2,72.748,102.993
2,110.554,100.630
2,130.874,98.740
2,172.933,94.959
2,180.967,90.706
2,246.654,85.980
2,255.633,82.200
2,318.485,77.474
2,320.847,73.221
2,324.628,70.858
2,345.894,67.077
2,370.467,61.407
2,380.391,57.626
2,377.556,53.846
2,377.083,46.284
2,380.864,38.251
2,395.986,33.052
2,400.239,28.327
2,394.096,25.491
2,408.745,23.128
2,416.779,20.293
2,462.618,10.842
2,467.817,8.479
2,477.268,6.116
2,475.378,0.918
3,177.659,94.014
3,197.034,93.069
3,203.178,90.233
3,286.822,84.563
3,292.493,81.727
3,308.088,80.782
3,330.771,78.419
3,402.129,76.529
3,456.948,72.276
4,1.863,271.228
4,12.732,270.283
4,40.141,267.447
4,46.757,265.084
4,110.554,258.941
4,125.204,257.051
4,138.908,256.105
4,142.689,254.215
4,149.777,251.852
4,152.140,248.544
4,193.254,245.236
4,197.979,244.291
4,250.907,239.093
4,265.557,232.949
4,291.076,229.169
4,322.738,226.333
4,329.354,224.916
4,372.358,219.718
4,372.830,216.410
4,373.303,212.629
4,391.260,207.903
4,426.231,205.068
4,448.441,201.287
4,441.353,197.507
4,455.057,194.671
4,460.256,190.418
4,462.146,184.275
4,453.167,182.385
4,458.365,177.659
4,459.783,163.482
4,462.618,160.174
4,453.640,154.975
4,462.146,152.140
4,471.597,150.250
4,468.289,145.051
4,471.597,143.161
4,465.926,140.798
4,473.487,137.018
4,488.137,133.710
4,487.192,131.347
5,113.389,359.598
5,108.191,354.400
5,119.060,352.510
5,114.334,348.729
5,121.896,346.839
5,129.929,344.949
5,141.743,340.695
5,141.271,333.607
5,141.743,329.826
5,133.710,324.628
5,134.655,319.902
5,142.216,316.594
5,138.908,307.616
5,143.161,297.692
5,137.490,293.911
5,144.579,289.658
