ROI,X,Y
1,0.446,9.428
1,19.828,12.737
1,65.685,16.992
1,74.195,17.937
1,101.141,19.828
1,114.378,23.138
1,129.034,25.501
1,166.854,29.756
1,185.764,32.593
1,231.620,37.320
1,245.803,40.157
1,276.532,43.466
1,282.205,45.830
1,306.788,48.193
1,307.260,52.448
1,330.425,55.757
1,333.262,60.012
1,353.590,62.376
1,369.191,65.212
2,59.539,0.446
2,89.323,2.809
2,91.686,4.700
2,133.288,8.010
2,137.070,12.264
2,155.980,15.101
2,189.546,17.465
2,238.712,21.719
2,239.184,22.665
2,249.585,24.556
2,284.096,26.920
2,294.023,30.229
2,368.245,35.902
3,-0.500,216.965
3,12.264,218.856
3,16.046,220.274
3,47.248,224.056
3,74.667,228.311
3,75.140,230.202
3,104.923,235.402
3,129.034,237.766
3,133.761,239.184
3,131.397,241.075
3,160.235,242.966
3,181.982,247.694
3,224.529,253.367
3,248.167,256.203
3,261.404,257.149
3,266.604,259.513
3,289.769,261.876
3,302.533,263.295
3,330.898,267.077
3,337.044,270.859
3,347.917,272.277
3,351.226,274.641
3,330.425,275.113
3,347.444,278.423
3,350.753,282.677
3,357.845,284.568
3,370.136,286.932
4,-0.027,154.562
4,9.428,152.671
4,25.501,152.198
4,35.429,150.780
4,76.086,147.471
4,113.433,145.107
4,151.253,142.743
4,164.490,142.743
4,172.054,141.325
4,199.473,139.907
4,294.496,133.288
4,327.116,131.397
4,367.772,127.615
5,1.864,182.454
5,23.610,180.563
5,31.647,177.254
5,59.539,173.945
5,129.034,169.217
5,144.162,165.908
5,182.927,162.599
5,193.328,161.653
5,263.295,153.144
5,321.916,148.416
5,323.334,144.162
5,335.153,141.325
5,367.772,137.543
6,2.809,183.873
6,17.465,180.091
6,42.048,175.363
6,49.612,172.999
6,99.723,169.217
6,104.923,165.435
6,158.817,161.653
6,176.309,158.817
6,183.873,155.980
6,261.404,148.416
6,267.077,144.634
6,265.186,138.489
6,288.350,135.179
6,367.300,127.143
7,2.809,205.146
7,21.247,207.037
7,90.268,212.238
7,111.069,215.074
7,137.070,215.547
7,148.416,217.438
7,158.344,218.383
7,145.107,220.274
7,138.489,221.220
7,102.087,224.056
7,94.996,226.420
7,61.903,229.257
7,59.539,229.729
7,3.755,233.039
8,0.446,253.367
8,10.846,251.949
8,39.684,249.585
8,45.357,246.748
8,38.266,242.966
8,44.411,240.603
8,51.503,239.657
8,55.285,234.457
8,51.030,233.039
8,60.958,229.729
8,86.013,226.893
8,120.051,225.947
8,135.652,223.584
8,176.309,220.747
8,281.259,215.074
8,366.827,210.347
9,1.391,108.233
9,31.174,111.069
9,55.757,112.015
9,54.812,114.378
9,18.410,118.633
9,16.519,120.051
9,23.138,121.470
9,51.503,123.833
9,68.522,126.197
9,73.249,129.979
9,111.542,133.288
9,152.671,139.434
9,153.617,143.216
9,157.871,147.471
9,158.817,155.508
9,164.963,158.344
9,240.130,165.435
9,292.132,168.745
9,296.860,170.636
9,321.916,172.999
9,327.589,175.836
9,369.663,177.727
10,-0.027,38.266
10,17.465,42.520
10,32.593,45.830
10,34.484,49.139
10,61.903,54.339
10,91.686,63.794
11,1.391,55.757
11,88.850,62.849
11,103.978,64.740
11,127.615,65.212
11,136.598,69.940
11,130.925,71.831
11,98.778,75.140
11,125.252,77.504
11,111.542,80.813
11,123.833,84.122
11,114.851,87.432
11,96.887,88.850
11,94.050,90.741
11,125.252,94.996
11,117.688,97.359
11,127.143,99.250
11,113.906,101.614
11,119.579,103.505
11,112.487,104.923
11,110.596,106.814
11,103.505,107.287
11,57.176,111.542
11,55.757,116.742
11,38.738,120.997
11,35.902,123.361
11,6.119,127.615
12,1.864,69.940
12,20.774,68.994
12,102.087,65.212
12,105.396,62.376
12,106.814,59.067
12,139.907,57.176
12,179.618,55.285
12,257.622,50.084
12,280.314,48.666
12,283.623,47.248
12,370.136,43.939
13,0.918,61.430
13,16.519,59.539
13,21.247,51.975
13,24.556,46.302
13,23.138,42.993
13,36.375,40.629
13,114.378,33.065
13,125.724,30.702
13,168.745,25.974
13,170.163,20.301
13,186.236,16.519
13,249.585,12.264
13,291.660,8.482
13,323.807,4.700
13,357.845,1.391
14,1.391,45.830
14,28.338,43.939
15,5.646,8.482
15,68.522,3.755
16,64.740,16.046
16,134.707,10.846
16,141.798,9.901
16,170.163,5.646
16,195.691,3.282
17,68.049,61.430
17,62.376,65.685
17,65.685,72.304
17,60.958,76.558
17,54.339,80.340
17,55.285,86.013
17,56.703,116.742
17,53.394,123.361
17,54.339,134.234
17,54.812,154.089
17,53.866,161.653
17,49.612,165.908
17,53.866,170.636
17,52.448,201.837
17,60.012,209.401
17,66.631,214.129
17,73.722,219.802
17,76.086,226.420
18,1.864,169.217
18,15.101,165.908
18,37.793,162.126
18,36.375,156.453
18,53.394,152.671
18,54.812,150.307
18,55.285,144.634
18,62.849,140.380
18,50.084,137.543
18,53.394,133.761
18,65.685,131.397
18,68.994,126.670
18,55.285,124.779
18,59.539,121.942
18,111.542,116.742
18,148.416,111.069
18,167.799,107.760
18,185.764,101.141
18,270.386,93.105
18,315.770,87.904
18,336.571,83.650
18,339.407,80.340
18,367.772,77.031
19,16.519,180.563
19,12.264,187.182
19,16.519,190.964
19,2.337,198.055
20,88.377,133.288
20,102.560,142.271
20,104.451,145.580
20,122.888,151.253
20,129.979,157.399
21,0.446,193.800
21,9.901,197.582
21,10.373,201.837
21,9.901,208.456
21,38.266,214.601
21,40.157,217.438
21,44.884,219.329
21,59.067,221.693
21,62.849,228.311
21,61.430,230.202
21,66.158,233.039
21,66.631,239.184
21,64.267,241.548
21,74.667,244.857
21,83.650,253.840
21,87.904,258.094
21,87.432,264.240
21,101.141,269.913
21,103.505,274.168
21,112.487,277.004
21,112.487,280.786
21,122.888,283.150
21,123.361,285.041
21,142.743,291.187
21,140.380,293.551
21,146.053,299.696
21,163.544,303.951
21,176.309,308.679
21,185.291,311.042
21,185.291,314.352
21,181.982,315.770
21,185.764,318.606
21,185.291,322.388
21,180.091,325.698
21,172.999,328.061
21,185.764,331.371
21,183.873,333.262
21,193.800,336.571
21,196.637,344.135
21,192.855,348.862
21,208.928,356.899
22,1.391,275.113
22,58.594,280.786
22,58.121,285.987
22,52.921,287.878
22,67.576,298.751
22,73.249,303.478
23,1.391,309.151
23,34.484,302.533
23,49.612,294.023
23,121.942,287.878
23,154.562,281.732
23,172.054,274.168
23,249.585,262.349
23,355.481,253.367
23,369.191,248.167
24,5.173,303.951
24,19.828,301.587
24,41.575,300.169
24,45.830,299.224
24,77.504,297.805
24,102.560,295.442
24,140.852,294.023
24,147.944,291.187
24,223.584,286.459
24,275.113,282.677
24,328.061,277.004
24,369.664,273.222
25,0.918,327.116
25,23.138,323.334
25,15.574,320.970
25,32.593,318.606
25,63.321,314.352
25,63.794,311.515
25,79.395,309.151
25,69.467,303.951
25,89.323,300.169
25,142.271,296.387
25,178.672,294.023
25,241.075,288.823
25,318.134,284.568
25,323.334,282.677
25,336.098,280.314
25,368.245,275.586
26,0.446,337.044
26,23.138,332.789
26,52.921,330.898
26,96.414,326.170
26,117.688,320.497
26,144.162,317.188
26,181.036,313.879
26,188.600,312.461
26,233.984,307.733
26,268.968,303.478
26,321.443,296.860
26,327.589,294.023
26,366.354,288.350
27,1.864,346.026
27,13.683,350.753
27,39.211,355.481
27,45.357,359.736
28,36.375,359.736
28,13.683,355.954
28,27.865,353.590
28,37.793,348.390
28,39.684,345.553
28,76.086,342.244
28,72.304,341.771
28,37.320,339.407
28,36.847,335.625
28,32.120,333.734
29,141.325,318.606
29,185.764,320.970
29,321.916,330.425
29,346.499,332.789
29,360.681,335.625
29,369.191,337.044
30,245.330,359.263
30,292.605,356.427
30,341.771,352.172
30,369.664,350.754
31,178.200,2.809
31,177.254,54.812
31,186.236,65.685
31,187.182,129.034
32,366.354,180.091
32,363.518,186.236
32,359.263,186.709
32,358.318,192.855
32,340.826,197.582
32,348.390,199.473
32,350.281,203.255
32,365.409,207.037
33,255.731,73.722
33,274.168,80.340
33,301.115,86.013
33,306.788,91.686
33,334.207,96.414
33,354.535,102.560
33,359.736,111.069
33,354.535,119.106
33,361.627,124.306
33,370.609,129.506
34,321.443,112.960
34,354.535,127.615
34,359.263,133.761
34,368.718,137.543
34,371.082,142.271
35,125.724,283.150
35,153.144,278.423
35,168.745,271.331
35,226.893,263.295
36,4.700,309.624
36,33.065,307.260
36,42.048,303.006
36,77.977,301.587
37,78.922,170.163
37,77.977,184.818
37,74.195,191.909
37,73.249,216.965
37,79.395,225.947
37,76.558,234.457
37,77.031,250.058
37,84.122,259.040
37,81.286,262.349
37,78.449,284.568
37,61.903,289.769
37,73.249,296.387
37,74.195,357.372
38,150.307,203.255
38,152.198,268.968
38,141.325,282.677
38,146.053,289.769
38,146.998,328.061
38,153.617,337.989
