ROI,X,Y
1,2.810,38.274
1,27.399,39.220
1,34.964,40.639
1,98.800,44.422
1,156.489,47.259
1,165.001,49.150
1,193.372,51.514
1,252.952,54.824
1,356.508,62.390
1,362.183,63.336
1,385.826,65.227
2,8.484,59.553
2,51.987,60.972
2,89.343,62.863
2,127.645,67.119
2,208.504,72.793
2,233.565,74.685
2,253.898,76.576
2,347.997,82.250
2,363.601,84.142
2,385.353,86.979
3,6.120,116.296
3,26.453,117.242
3,32.600,118.188
3,72.793,121.498
3,89.343,122.916
3,101.165,124.808
3,129.536,128.590
3,153.179,130.482
3,203.775,133.792
3,244.441,139.466
3,260.518,142.303
3,298.820,146.086
3,370.694,151.761
3,382.043,153.179
4,63.809,121.498
4,75.630,124.808
4,133.792,131.428
4,177.768,133.319
4,216.069,137.102
4,236.402,139.939
4,252.952,142.776
4,356.508,153.179
4,384.880,156.016
5,1.864,161.691
5,69.010,165.946
5,75.157,166.892
5,138.993,170.202
5,152.233,171.621
5,211.341,175.404
5,217.015,177.295
5,233.565,179.659
5,256.735,181.551
5,302.603,186.279
5,342.796,189.589
5,387.244,191.954
6,1.864,163.582
6,18.887,165.001
6,68.537,167.365
6,73.266,171.148
6,113.932,172.093
6,128.590,175.876
7,9.430,188.644
7,38.747,191.954
7,100.692,194.318
7,130.009,196.682
7,182.024,199.519
7,236.875,202.356
7,255.317,209.922
7,298.820,212.759
7,362.183,224.108
7,377.787,225.527
8,8.484,184.861
8,43.949,188.171
8,65.700,190.062
8,81.305,190.535
8,109.203,193.845
8,217.015,198.101
8,219.852,199.046
8,249.642,200.465
8,380.624,207.558
9,2.810,207.558
9,40.639,209.922
9,71.375,214.651
9,77.049,216.542
9,104.948,218.434
9,110.149,222.217
9,147.505,225.527
9,156.016,227.891
9,182.969,230.255
9,188.644,231.201
9,224.108,235.457
9,228.837,235.929
9,263.828,239.239
9,283.688,241.604
9,292.200,243.968
9,312.533,248.697
9,359.818,252.479
9,382.989,255.790
10,2.810,199.519
10,32.600,200.465
10,85.087,204.248
10,110.622,207.085
10,182.496,211.341
10,232.147,215.124
10,255.317,216.542
10,299.293,219.379
11,16.050,27.399
11,32.127,30.236
11,97.382,33.073
11,126.226,34.019
11,187.225,37.329
11,214.651,38.747
11,221.271,39.220
11,261.464,41.584
11,327.191,46.313
11,347.051,48.204
11,374.950,50.096
12,3.756,288.890
12,35.437,292.200
12,66.646,295.037
12,73.739,297.401
12,137.102,299.293
12,182.496,303.548
12,187.225,305.440
12,256.735,308.750
12,269.030,309.695
12,335.703,314.424
12,355.090,317.734
12,365.966,321.517
12,388.663,322.463
13,2.810,323.881
13,64.755,327.191
