ROI,X,Y
1,7.063,268.464
1,114.838,277.918
1,129.019,279.336
1,156.435,284.536
1,153.126,292.099
1,140.836,300.608
1,143.200,321.406
1,138.945,326.606
2,95.930,286.427
2,168.725,292.572
2,242.939,306.753
3,16.517,48.660
3,99.712,29.280
3,126.183,21.717
3,137.055,13.208
3,147.454,7.063
3,157.853,0.918
4,242.466,3.282
4,243.411,19.826
4,240.102,70.877
4,246.247,79.386
4,241.520,89.312
4,244.357,121.928
4,243.411,131.382
4,231.594,139.418
4,228.758,152.654
5,8.954,9.427
5,13.208,28.807
5,10.845,42.515
5,3.282,54.333
5,10.845,68.041
5,9.899,81.276
5,11.317,99.712
5,10.845,124.292
5,7.536,139.418
5,10.845,185.742
5,11.790,204.177
5,5.645,229.703
5,10.372,239.157
5,18.881,241.520
6,1.391,266.573
6,24.553,254.283
6,37.788,248.611
6,31.171,244.357
6,62.369,237.266
6,79.386,229.703
6,99.712,224.503
7,8.009,273.191
7,8.954,319.043
7,10.372,342.205
7,8.481,358.749
8,116.256,3.754
8,120.983,13.208
8,124.292,22.189
8,141.309,26.916
8,135.637,30.698
8,127.128,34.007
8,93.094,41.570
9,136.582,33.534
9,138.945,43.461
9,129.019,66.150
9,122.874,104.911
9,125.710,115.783
9,133.746,118.147
10,124.765,159.744
10,126.655,169.671
10,131.855,176.761
10,127.601,181.488
10,124.765,187.160
10,130.910,198.978
10,126.655,210.795
10,123.819,220.249
10,125.710,231.594
10,130.437,237.266
10,124.765,260.901
10,129.019,271.300
10,125.237,281.227
10,124.765,320.933
10,124.292,341.259
10,126.183,351.659
10,123.819,354.495
10,117.201,356.386
10,117.674,359.222
11,99.712,285.009
11,107.747,280.754
11,122.401,278.863
11,130.910,271.300
11,157.853,267.046
12,93.094,116.729
12,84.585,129.491
12,92.148,137.055
12,94.512,154.544
12,90.258,167.307
12,88.367,181.961
12,87.894,201.341
13,73.713,198.978
13,84.113,201.814
13,162.580,207.959
13,245.775,214.577
14,109.166,93.567
14,106.802,124.292
14,105.384,126.655
14,84.585,131.382
14,94.985,137.527
14,109.166,143.672
14,109.166,163.526
14,109.166,199.923
14,102.548,207.959
14,100.657,224.976
14,100.184,239.630
14,104.439,250.502
14,99.712,256.174
14,113.892,269.410
14,110.111,276.500
14,99.712,285.009
14,111.529,290.208
14,110.111,307.225
14,99.712,314.788
14,111.529,324.242
14,106.802,337.478
14,109.638,354.495
15,77.022,358.749
15,95.457,355.913
15,122.401,346.932
15,130.910,345.514
16,65.677,358.276
16,90.258,353.549
16,104.439,350.241
16,117.201,345.514
16,162.108,340.314
16,174.870,336.532
16,183.379,334.642
16,196.142,326.133
17,112.947,324.242
17,176.288,328.497
17,180.543,331.805
17,232.067,335.587
