ROI,X,Y
1,41.838,21.399
1,55.951,18.479
1,91.962,16.046
1,145.980,11.666
1,179.558,9.720
1,173.719,7.286
1,181.018,6.313
1,230.656,1.933
1,236.496,-0.013
2,69.577,25.779
2,84.176,22.859
2,125.054,19.452
2,168.852,17.019
2,181.992,14.586
2,239.416,11.179
2,295.380,6.800
2,414.608,1.933
2,429.694,-0.013
3,55.464,176.639
3,80.770,173.232
3,136.247,168.852
3,159.119,166.419
3,227.250,161.066
3,242.822,159.119
3,236.496,158.146
3,255.962,155.713
3,266.181,152.306
3,283.700,150.846
3,291.000,149.386
3,342.098,143.547
3,353.777,140.140
3,350.371,138.680
3,369.350,135.760
3,376.163,129.921
3,402.928,124.568
3,426.287,122.134
3,438.453,120.188
3,472.518,118.728
3,488.091,114.835
3,516.316,111.428
3,564.981,98.775
3,579.094,97.802
4,67.144,243.309
4,78.336,240.876
4,104.615,238.929
4,119.215,236.496
4,172.745,231.629
4,186.371,229.196
4,187.345,227.736
4,201.944,225.790
4,243.309,221.410
4,246.715,219.950
4,282.240,216.057
4,296.353,213.624
4,348.424,207.784
4,357.184,205.837
4,428.234,199.024
4,437.480,197.078
4,552.815,185.885
4,559.141,184.425
4,579.580,182.478
5,95.856,308.033
5,120.188,306.086
5,126.514,303.166
5,171.772,301.220
5,217.517,294.893
5,225.790,293.920
5,235.036,292.460
5,241.849,288.567
5,256.448,287.594
5,257.908,285.647
5,257.908,284.674
5,274.941,282.240
5,276.401,279.807
5,272.994,277.861
5,295.866,274.941
5,372.756,268.128
5,378.109,266.668
5,402.928,265.208
5,408.281,263.261
5,437.967,262.288
5,445.753,260.341
5,551.841,248.662
5,575.687,245.742
6,72.010,160.093
6,126.028,156.199
6,182.965,152.793
6,236.982,145.980
6,353.777,139.654
7,42.325,206.324
7,73.957,203.891
7,114.348,198.051
7,153.280,196.104
7,235.036,190.265
7,244.282,188.318
7,279.807,184.912
7,283.214,180.532
7,284.187,167.392
7,297.326,164.959
7,390.275,156.199
7,395.629,153.280
7,414.121,151.333
7,433.100,150.846
7,437.480,149.873
7,483.225,145.493
7,493.931,141.600
7,575.200,132.354
8,96.829,202.917
8,146.953,196.104
8,232.603,191.238
8,239.902,190.265
8,286.620,186.371
8,294.407,185.398
8,373.243,174.692
8,375.676,172.745
8,418.987,169.826
8,418.014,167.879
8,431.154,165.932
8,559.141,155.713
8,564.494,153.766
8,579.580,151.333
9,72.983,114.348
9,182.478,120.188
9,206.324,124.081
9,230.656,128.947
9,291.973,133.327
9,385.409,140.140
9,574.714,148.900
9,579.094,150.846
10,50.111,254.502
10,116.295,258.395
10,178.098,261.801
10,287.593,269.588
10,295.380,271.048
10,431.154,278.347
