ROI,X,Y
1,0.446,99.253
1,8.955,94.998
1,23.138,92.161
1,32.593,88.379
1,45.358,86.488
1,51.504,84.125
1,84.597,79.870
1,112.490,75.142
1,127.619,69.942
1,138.492,68.523
1,157.403,67.105
1,163.076,64.741
1,161.658,62.850
1,168.276,61.432
1,176.786,60.959
1,181.986,57.177
1,181.514,51.031
1,190.969,48.195
1,187.660,46.304
1,192.387,42.049
1,239.663,37.794
1,260.465,34.957
1,272.757,32.121
1,282.212,27.393
1,292.613,26.447
1,299.232,23.138
1,311.051,21.247
1,322.397,18.883
1,336.580,16.519
1,355.963,11.792
1,371.091,7.064
1,397.566,4.228
1,402.767,0.918
2,1.391,111.545
2,30.702,108.235
2,38.739,104.926
2,57.177,103.035
2,61.432,101.144
2,63.323,98.307
2,108.235,94.053
2,115.800,90.743
2,112.018,88.379
2,119.582,86.488
2,123.364,83.652
2,134.237,80.342
2,159.767,77.979
2,174.895,75.142
2,185.768,69.942
2,193.333,68.996
2,258.101,65.214
2,265.193,62.377
2,269.447,58.595
2,279.848,56.232
2,281.739,54.813
2,288.831,52.449
2,290.722,48.195
2,295.449,42.049
2,294.977,37.794
2,299.232,33.066
2,332.325,30.702
2,343.198,29.284
2,361.636,25.975
2,372.037,25.029
2,378.183,22.193
2,393.311,18.883
2,404.658,16.519
2,426.405,14.156
2,430.660,11.792
2,456.189,8.482
2,474.626,6.119
3,12.737,115.327
3,107.290,118.636
3,125.255,120.527
3,138.019,123.837
3,199.006,127.619
3,320.033,133.765
3,329.016,137.074
3,401.348,141.802
3,424.514,145.584
3,478.881,148.420
4,3.755,176.313
4,25.029,173.477
4,44.885,172.531
4,70.414,171.113
4,74.197,169.695
4,94.998,168.749
4,104.453,165.440
4,152.202,161.658
4,176.313,161.185
4,181.041,159.767
4,206.097,158.348
4,232.572,156.930
4,251.955,156.457
4,287.885,154.093
5,4.700,186.714
5,26.447,184.823
5,33.066,182.459
5,61.905,180.568
5,86.016,176.786
5,98.307,175.840
5,104.453,174.422
5,129.510,173.004
5,142.274,170.167
5,173.477,168.749
5,184.350,167.331
5,210.352,164.021
5,235.409,161.658
5,257.156,158.348
5,265.193,156.457
5,284.576,154.566
5,320.033,152.202
5,339.889,150.311
5,344.144,147.947
5,391.893,144.638
5,404.185,143.220
5,405.130,140.856
5,441.060,137.547
5,476.990,134.237
6,4.700,199.006
6,51.504,194.278
6,50.086,193.333
6,52.922,191.914
6,103.035,187.187
6,112.018,185.768
6,134.710,182.932
6,133.765,180.568
6,155.984,176.313
6,189.551,172.058
6,194.278,170.640
6,190.969,169.222
6,198.533,166.385
6,242.973,163.549
6,251.955,159.767
6,294.977,156.930
6,302.068,155.039
6,329.488,152.202
6,339.416,150.784
6,350.290,148.893
6,363.527,147.002
6,371.564,145.111
6,379.601,144.165
6,427.350,141.802
6,442.006,139.911
6,449.570,136.128
6,461.862,132.346
6,480.772,127.619
7,4.228,18.411
7,38.267,21.247
7,92.634,25.975
7,102.562,27.866
7,179.623,33.539
7,187.187,37.321
7,196.642,40.630
7,263.302,43.940
7,264.247,50.558
7,277.012,52.449
7,337.053,56.232
7,384.329,60.486
7,428.768,64.741
7,475.572,68.051
8,138.019,48.195
8,176.313,50.086
8,184.823,51.977
8,248.173,54.340
8,255.265,55.759
8,287.885,58.123
8,327.597,63.323
8,348.872,66.632
8,382.438,69.942
8,402.767,73.251
8,410.804,78.451
8,422.150,85.543
8,432.078,89.798
8,475.572,92.634
9,99.726,169.222
9,117.691,167.331
9,135.183,164.494
10,6.119,145.584
10,13.210,147.475
10,13.683,153.148
10,17.465,155.512
10,34.012,157.875
10,63.796,162.130
10,79.397,165.440
10,86.488,168.749
10,100.671,171.586
10,99.253,176.313
10,128.091,179.150
10,143.220,180.568
10,214.134,186.241
10,225.481,187.660
10,253.846,190.496
10,288.831,193.805
10,295.449,195.697
10,346.508,199.006
10,413.167,203.733
10,477.463,207.988
11,83.179,0.446
11,98.307,8.010
11,99.253,12.265
11,96.416,14.156
11,97.362,16.519
11,98.780,37.321
11,89.325,40.630
11,97.835,45.358
11,99.253,123.364
11,101.617,132.346
11,100.671,153.148
11,105.872,155.039
11,115.327,156.457
11,129.982,159.767
11,138.492,163.549
11,138.492,171.113
11,146.056,185.296
11,157.875,190.496
11,157.875,199.479
11,159.294,205.625
11,173.949,218.389
11,176.786,228.790
11,176.313,238.718
11,182.932,246.282
11,181.986,264.720
11,188.132,269.447
11,185.296,274.175
11,192.387,278.903
11,193.333,283.158
11,187.187,292.613
11,194.278,294.977
11,188.132,300.650
11,184.350,314.833
11,185.768,318.615
11,185.768,323.342
11,193.805,331.852
11,191.442,335.634
11,190.496,346.981
11,194.278,350.763
11,199.951,353.599
12,0.446,237.300
12,18.883,231.154
12,46.304,227.844
12,52.449,226.426
12,68.996,225.008
12,77.506,222.171
12,88.852,219.807
12,98.780,216.498
12,106.344,215.080
12,118.163,212.243
12,134.710,208.934
12,140.856,207.988
12,146.056,207.043
12,185.768,201.370
12,198.060,199.479
12,187.660,197.588
12,184.823,195.697
12,196.169,191.914
12,223.589,188.605
12,211.298,186.241
12,212.243,183.405
12,225.481,178.204
12,233.518,176.313
12,235.409,175.368
12,263.302,172.058
12,301.595,169.222
12,324.288,166.385
12,329.961,163.549
12,346.508,161.185
13,29.284,186.241
13,68.996,194.751
13,112.018,204.679
13,142.274,210.352
13,173.949,216.971
13,193.805,222.644
13,203.733,227.372
13,223.117,231.154
13,241.082,235.881
13,255.737,237.772
13,271.811,242.500
13,280.794,245.809
13,295.922,248.173
13,322.870,254.319
13,349.344,259.992
13,367.309,265.665
13,378.183,273.230
13,410.804,277.484
14,136.128,214.607
14,154.566,226.426
14,176.313,229.735
14,187.660,233.045
14,217.916,238.718
14,224.062,243.446
14,226.899,246.755
14,233.990,250.064
14,236.354,255.737
14,268.975,259.519
14,282.212,263.774
14,348.399,271.339
14,350.763,277.012
14,348.399,278.430
14,357.854,281.739
14,358.800,285.521
14,364.473,288.831
14,427.350,295.922
14,467.535,301.595
14,481.718,303.014
15,40.158,252.901
15,110.599,258.101
15,121.946,262.356
15,174.422,266.138
15,187.187,268.029
15,251.955,272.284
15,263.774,273.230
15,296.868,277.012
15,352.181,280.321
