 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:cell body:1,172.066,631.636,246.597,542.240,173.000,1362.000,108683.431,589.000,2102717.000,0.000
2,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:nucleus:1,32.925,1011.617,130.140,983.754,620.000,1362.000,33307.194,1024.000,644400.000,0.000
3,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:cytoplasm:1,139.142,541.723,170.107,582.836,173.000,1177.000,75376.237,546.000,1458317.000,0.000
4,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:dendrite 1:1,7.391,178.526,17.418,163.586,152.357,223.336,1319.534,175.211,25529.243,32.315
5,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:dendrite 1 background:1,7.391,157.845,20.319,148.146,145.462,298.135,1166.673,151.289,22571.815,32.315
6,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:dendrite 2:1,7.288,208.065,142.905,171.486,148.456,1220.387,1516.355,170.695,29337.189,32.019
7,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:dendrite 2 background:1,7.288,156.708,12.698,150.913,145.511,206.968,1142.069,152.058,22095.797,32.019
8,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:dendrite 3:1,7.495,181.112,21.855,181.611,153.723,330.000,1357.370,177.659,26261.263,32.864
9,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:dendrite 3 background:1,7.495,159.538,20.002,148.986,144.132,243.536,1195.683,152.379,23133.080,32.864
10,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:AIS:1,7.805,168.731,28.864,161.945,146.290,332.696,1316.903,160.568,25478.342,34.153
11,SUM_ff0042fe-d001-4e77-af45-f16ae235400d.tif:AIS background:1,7.805,157.667,14.443,148.667,145.488,241.236,1230.555,152.674,23807.768,34.153
