 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_64a7d555-c8dc-410d-9fd7-e92e1e98fef6.tif:growth cone:1,7.908,195.176,52.100,156.133,108,352,1543.481,197,29862
2,SUM_64a7d555-c8dc-410d-9fd7-e92e1e98fef6.tif:growth cone background:1,7.908,155.510,39.983,114.959,104,285,1229.792,144,23793
