 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:cell body:3,157.542,306.605,91.214,227.785,140.000,594.000,48303.288,292.000,934532.000,0.000
2,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:nucleus:3,35.251,252.787,39.089,239.297,185.000,385.000,8910.915,245.000,172401.000,0.000
3,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:cytoplasm:3,122.292,322.118,95.934,346.605,140.000,594.000,39392.373,317.500,762131.000,0.000
4,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:dendrite 1:3,7.908,183.469,11.759,179.619,156.776,214.391,1450.899,182.041,28070.786,34.788
5,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:dendrite 1 background:3,7.908,132.157,0.423,132.006,132.000,135.017,1045.116,132.000,20220.046,34.788
6,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:dendrite 2:3,8.167,225.468,38.999,189.209,168.713,320.798,1841.296,223.143,35623.872,35.788
7,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:dendrite 2 background:3,8.167,132.197,0.421,132.004,132.000,134.030,1079.598,132.000,20887.170,35.788
8,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:dendrite 3:3,7.081,191.444,11.507,185.896,163.264,228.000,1355.638,190.978,26227.761,31.111
9,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:dendrite 3 background:3,7.081,132.160,0.292,132.003,132.000,133.321,935.842,132.000,18105.886,31.111
10,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:AIS:3,8.270,157.407,16.022,135.060,133.000,195.054,1301.748,156.819,25185.150,36.188
11,SUM_84072326-8fdc-4bcb-84cf-12dc237436dc.tif:AIS background:3,8.270,132.708,0.929,132.009,132.000,136.518,1097.486,132.337,21233.247,36.188
