 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_3fa7120a-840e-4709-9a1c-3f4d6bc2144e.tif:growth cone:1,11.423,147.995,60.179,108.604,60,375,1690.531,130,32707.000
2,SUM_3fa7120a-840e-4709-9a1c-3f4d6bc2144e.tif:growth cone background:1,11.423,104.466,52.419,65.178,58,303,1193.301,84,23087.000
