 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_5213cab3-012c-464b-af20-8683e8fa4c61.tif:growth cone:1,2.843,161.327,27.304,152.939,113,234,458.620,154,8873
2,SUM_5213cab3-012c-464b-af20-8683e8fa4c61.tif:growth cone background:1,2.843,109.800,13.621,110.004,81,147,312.139,110,6039
