 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_288a2a0c-3023-4ccf-bb6e-fddff8e1733c.tif:growth cone:1,7.598,142.095,17.830,132.148,105,205,1079.641,142,20888
2,SUM_288a2a0c-3023-4ccf-bb6e-fddff8e1733c.tif:growth cone background:1,7.598,122.279,20.260,127.006,86,181,929.076,118,17975
