 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_860d63b4-6284-461e-ba7b-1c4469a0dcd7.tif:growth cone:1,7.753,282.707,110.307,152.580,134,587,2191.845,254,42406
2,SUM_860d63b4-6284-461e-ba7b-1c4469a0dcd7.tif:growth cone background:1,7.753,160.567,18.375,158.018,126,223,1244.885,159,24085
