 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_256e22b9-f5b6-43c7-b153-360d072285a4.tif:growth cone:1,6.099,498.229,94.525,622.166,267,716,3038.739,497,58791
2,SUM_256e22b9-f5b6-43c7-b153-360d072285a4.tif:growth cone background:1,6.099,284.424,64.530,277.893,148,431,1734.724,285,33562
