 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_444ba0b6-dd25-45b2-96d0-4ebbfb811c6a.tif:growth cone:1,3.773,132.342,20.325,112.062,101,197,499.349,127,9661
2,SUM_444ba0b6-dd25-45b2-96d0-4ebbfb811c6a.tif:growth cone background:1,3.773,101.603,8.158,97.969,96,144,383.364,99,7417
