 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:cell body:1,143.277,499.620,223.009,233.318,172.000,1069.000,71583.900,475.500,1384946.000,0.000
2,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:nucleus:1,44.244,647.910,146.430,661.135,313.000,1012.000,28666.257,658.500,554611.000,0.000
3,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:cytoplasm:1,99.033,433.369,219.475,233.318,172.000,1069.000,42917.643,349.000,830335.000,0.000
4,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:dendrite 1:1,6.978,261.204,25.354,271.111,203.200,332.457,1822.623,260.590,35262.607,30.569
5,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:dendrite 1 background:1,6.978,182.740,15.745,173.874,162.000,250.109,1275.118,180.004,24669.926,30.569
6,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:dendrite 2:1,8.322,257.544,36.624,237.420,197.209,379.406,2143.184,248.968,41464.549,36.605
7,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:dendrite 2 background:1,8.322,188.244,24.303,172.147,159.511,265.569,1566.501,180.570,30307.361,36.605
8,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:dendrite 3:1,5.582,190.795,23.495,168.810,156.744,248.949,1065.059,184.525,20605.886,24.384
9,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:dendrite 3 background:1,5.582,165.775,6.525,161.010,157.274,193.365,925.393,164.238,17903.741,24.384
10,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:AIS:1,7.753,276.880,54.965,238.991,191.281,411.349,2146.669,276.911,41531.974,33.915
11,SUM_f69b47ad-4a1c-4cae-bec1-86f7b8c9578a.tif:AIS background:1,7.753,289.743,64.868,296.670,174.416,452.612,2246.398,286.695,43461.444,33.915
