 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:cell body:3,172.790,2746.646,1305.931,1109.314,317.000,5452.000,474593.193,2551.000,9182036.000,0.000
2,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:nucleus:3,54.065,2116.809,921.282,1104.697,246.000,4599.000,114444.738,1998.000,2214182.000,0.000
3,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:cytoplasm:3,121.206,2979.737,1390.550,1931.717,317.000,5452.000,361163.073,3000.000,6987484.000,0.000
4,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:dendrite 1:3,5.427,1086.673,143.901,942.462,732.145,1369.320,5897.536,1116.589,114100.647,23.844
5,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:dendrite 1 background:3,5.427,258.346,83.892,184.031,169.773,517.403,1402.084,232.837,27126.361,23.844
6,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:dendrite 2:3,4.704,1330.992,323.105,1197.702,766.419,1784.008,6260.360,1313.723,121120.265,20.494
7,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:dendrite 2 background:3,4.704,166.941,2.780,165.683,159.481,173.979,785.213,166.622,15191.653,20.494
8,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:dendrite 3:3,4.600,1686.301,601.556,935.174,853.981,2833.554,7757.248,1612.568,150080.815,20.148
9,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:dendrite 3 background:3,4.600,244.850,38.325,262.225,193.194,374.443,1126.346,237.678,21791.607,20.148
10,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:AIS:3,6.616,1049.673,192.286,922.915,646.098,1610.248,6944.587,1059.089,134358.119,29.057
11,SUM_265ac7b7-54ec-4ed9-9f39-076b8f775dd4.tif:AIS background:3,6.616,322.461,213.585,235.255,169.539,1130.864,2133.388,240.344,41275.026,29.057
