 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_177976d0-512d-46ea-b7c3-d074bcdf17a8.tif:growth cone:1,3.618,108.086,23.230,99.123,78,181,391.065,102,7566
2,SUM_177976d0-512d-46ea-b7c3-d074bcdf17a8.tif:growth cone background:1,3.618,83.100,13.656,84.027,56,126,300.664,81,5817
