 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_a3fbe73b-8237-4881-a4b6-d2f14e6f09c3.tif:growth cone:1,2.739,276.415,88.161,332.598,120,470,757.217,260,14650.000
2,SUM_a3fbe73b-8237-4881-a4b6-d2f14e6f09c3.tif:growth cone background:1,2.739,162.925,41.284,135.898,90,278,446.318,164,8635.000
