 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_bbe3dcaf-7410-4e14-aaf2-1786b41141e8.tif:growth cone:1,2.946,164.211,34.212,146.025,82,229,483.792,162,9360
2,SUM_bbe3dcaf-7410-4e14-aaf2-1786b41141e8.tif:growth cone background:1,2.946,99.404,17.720,103.854,69,152,292.859,100,5666
