 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_0f7e6a8b-346b-4b54-80af-476c98458a64.tif:growth cone:1,4.652,276.844,91.199,260.256,95,496,1287.837,260.500,24916
2,SUM_0f7e6a8b-346b-4b54-80af-476c98458a64.tif:growth cone background:1,4.652,93.222,14.544,85.094,69,149,433.655,90.000,8390
