 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_b7d56430-610b-4d24-aa1c-27899201371d.tif:growth cone:1,3.205,84.758,11.841,75.998,68,113,271.616,82.500,5255
2,SUM_b7d56430-610b-4d24-aa1c-27899201371d.tif:growth cone background:1,3.205,69.919,5.475,66.057,66,95,224.064,68.000,4335
