 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:cell body:3,323.665,617.864,251.090,510.057,157.000,1702.000,199980.910,593.000,3869065.000,0.000
2,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:nucleus:3,62.903,739.117,220.713,600.416,323.000,1702.000,46492.842,717.000,899505.000,0.000
3,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:cytoplasm:3,260.762,588.614,249.220,465.848,157.000,1663.000,153488.068,556.000,2969560.000,0.000
4,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:dendrite 1:3,7.546,352.911,125.577,253.385,145.570,703.162,2663.179,326.187,51524.989,33.112
5,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:dendrite 1 background:3,7.546,132.530,1.900,132.038,132.000,151.339,1000.112,132.000,19349.335,33.112
6,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:dendrite 2:3,7.340,944.862,292.238,1243.464,504.759,1753.000,6934.884,908.530,134170.391,32.167
7,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:dendrite 2 background:3,7.340,133.950,4.126,132.058,132.000,161.864,983.134,132.627,19020.869,32.167
8,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:dendrite 3:3,6.151,453.473,189.942,331.810,209.168,1004.010,2789.210,412.264,53963.316,27.010
9,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:dendrite 3 background:3,6.151,133.722,2.536,132.028,132.000,146.550,822.494,132.710,15912.941,27.010
10,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:AIS:3,8.787,241.026,79.216,144.284,142.133,509.345,2117.853,223.647,40974.470,38.532
11,SUM_6d4793a5-10f8-41d5-ab83-d6875baeb234.tif:AIS background:3,8.787,146.108,13.208,132.109,132.000,187.735,1283.820,149.063,24838.291,38.532
