 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_4e046a09-86d8-478f-9062-ac792c068026.tif:growth cone:1,6.513,184.056,50.641,151.496,119,401,1198.676,178,23191
2,SUM_4e046a09-86d8-478f-9062-ac792c068026.tif:growth cone background:1,6.513,149.365,44.008,122.777,114,328,972.752,133,18820
