 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:cell body:3,97.895,614.863,185.745,486.771,253.000,1276.000,60192.260,579.000,1164550.000,0.000
2,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:nucleus:3,39.437,546.253,156.064,402.414,342.000,1178.000,21542.735,502.000,416791.000,0.000
3,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:cytoplasm:3,58.458,661.149,189.870,726.537,253.000,1276.000,38649.525,666.000,747759.000,0.000
4,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:dendrite 1:3,7.753,294.826,43.582,258.445,205.054,438.696,2285.804,285.789,44223.839,34.049
5,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:dendrite 1 background:3,7.753,159.881,4.014,157.302,154.398,171.890,1239.566,158.409,23982.090,34.049
6,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:dendrite 2:3,5.892,322.219,45.280,315.629,248.050,445.765,1898.619,315.201,36732.910,25.751
7,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:dendrite 2 background:3,5.892,161.707,2.976,159.720,156.794,171.626,952.831,161.141,18434.584,25.751
8,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:dendrite 3:3,7.960,604.219,100.273,561.117,451.548,879.788,4809.472,574.003,93049.683,34.934
9,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:dendrite 3 background:3,7.960,161.523,8.365,160.326,155.965,232.961,1285.697,160.065,24874.598,34.934
10,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:AIS:3,8.890,225.762,185.466,180.197,159.207,1694.462,2007.071,186.434,38831.147,38.914
11,SUM_b40765e2-fb76-4108-baf4-2fad31da3582.tif:AIS background:3,8.890,160.397,5.063,156.173,154.460,178.164,1425.964,158.701,27588.362,38.914
