 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_aaad45bc-63fb-4cf7-a680-f725aeb4c4f8.tif:growth cone:1,11.319,84.105,6.440,80.041,78,133,952.025,83,18419
2,SUM_aaad45bc-63fb-4cf7-a680-f725aeb4c4f8.tif:growth cone background:1,11.319,79.237,3.191,78.047,78,102,896.927,78,17353
